Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2018,Q3,Total,Total,Total,Bega Valley,Strata,284,312,409,357,47,-2.50%,8.52%,-17.54%,-24.19%
2018,Q3,Total,Total,Total,Bellingen,Total,415,493,615,512,40,-3.90%,-4.37%,-16.67%,-31.03%
2018,Q3,Total,Total,Total,Bellingen,Non Strata,425,548,660,528,37,2.82%,6.31%,-19.57%,-36.21%
2018,Q3,Total,Total,Total,Bellingen,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Berrigan,Total,132,220,281,214,32,-16.98%,-13.73%,-17.95%,-11.11%
2018,Q3,Total,Total,Total,Berrigan,Non Strata,132,220,281,214,32,-18.22%,-13.73%,-13.51%,-11.11%
2018,Q3,Total,Total,Total,Blacktown,Total,598,680,795,697,626,-2.16%,-5.56%,-34.38%,-43.04%
2018,Q3,Total,Total,Total,Blacktown,Non Strata,640,720,825,730,522,-2.04%,-8.72%,-31.50%,-39.16%
2018,Q3,Total,Total,Total,Blacktown,Strata,460,538,600,533,104,-2.27%,-5.70%,-45.83%,-56.85%
2018,Q3,Total,Total,Total,Bland,Total,98,150,220,173,s,-10.71%,-6.25%,5.26%,0.00%
2018,Q3,Total,Total,Total,Bland,Non Strata,98,150,220,173,s,-10.71%,-6.25%,5.26%,0.00%
2018,Q3,Total,Total,Total,Blayney,Total,268,360,421,392,s,28.57%,-5.88%,-20.00%,-54.55%
2018,Q3,Total,Total,Total,Blayney,Non Strata,268,360,421,392,s,28.57%,-5.88%,-20.00%,-54.55%
2018,Q3,Total,Total,Total,Blue Mountains,Total,550,630,731,646,208,-7.35%,-7.35%,-22.68%,-37.35%
2018,Q3,Total,Total,Total,Blue Mountains,Non Strata,560,630,743,650,199,-7.35%,-8.20%,-23.75%,-36.62%
2018,Q3,Total,Total,Total,Blue Mountains,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Bogan,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Bogan,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Bourke,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Bourke,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Brewarrina,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Brewarrina,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Broken Hill,Total,84,147,190,146,72,33.64%,61.54%,-4.00%,-25.77%
2018,Q3,Total,Total,Total,Broken Hill,Non Strata,84,147,190,146,72,33.64%,61.54%,-4.00%,-25.77%
2018,Q3,Total,Total,Total,Burwood,Total,706,1040,1493,1137,72,22.35%,10.73%,-17.24%,-47.83%
2018,Q3,Total,Total,Total,Burwood,Non Strata,1198,1500,1798,1515,35,1.69%,-5.96%,16.67%,-18.60%
2018,Q3,Total,Total,Total,Burwood,Strata,600,750,930,779,37,-3.35%,-14.09%,-35.09%,-61.05%
2018,Q3,Total,Total,Total,Byron,Total,703,900,1115,1001,99,-4.76%,7.14%,-30.28%,-47.06%
2018,Q3,Total,Total,Total,Byron,Non Strata,760,920,1298,1076,71,-12.84%,2.22%,-35.45%,-46.62%
2018,Q3,Total,Total,Total,Byron,Strata,669,738,993,810,s,5.73%,8.06%,-12.50%,-48.15%
2018,Q3,Total,Total,Total,Cabonne,Total,258,325,375,363,31,16.07%,-4.27%,6.90%,-42.59%
2018,Q3,Total,Total,Total,Cabonne,Non Strata,258,325,375,363,31,16.07%,-4.27%,6.90%,-42.59%
2018,Q3,Total,Total,Total,Camden,Total,645,705,797,726,250,-1.61%,-5.37%,-23.31%,-35.23%
2018,Q3,Total,Total,Total,Camden,Non Strata,650,720,803,739,233,-0.69%,-4.95%,-24.84%,-35.46%
2018,Q3,Total,Total,Total,Camden,Strata,479,540,620,552,s,-14.62%,-6.25%,6.25%,-32.00%
2018,Q3,Total,Total,Total,Campbelltown,Total,505,575,640,571,321,-0.86%,-8.73%,-34.09%,-44.37%
2018,Q3,Total,Total,Total,Campbelltown,Non Strata,530,600,655,603,262,-2.44%,-8.40%,-32.12%,-41.65%
2018,Q3,Total,Total,Total,Campbelltown,Strata,396,429,483,431,59,-5.71%,-11.55%,-41.58%,-53.91%
2018,Q3,Total,Total,Total,Canada Bay,Total,800,990,1450,1194,193,-13.91%,-19.25%,-34.13%,-42.39%
2018,Q3,Total,Total,Total,Canada Bay,Non Strata,1455,1705,2138,1873,54,-7.84%,-16.83%,-43.16%,-56.10%
2018,Q3,Total,Total,Total,Canada Bay,Strata,750,880,1030,930,139,-7.73%,-7.85%,-29.80%,-34.43%
2018,Q3,Total,Total,Total,Canterbury-Bankstown,Total,580,750,902,762,518,-5.81%,-11.76%,-33.42%,-52.48%
2018,Q3,Total,Total,Total,Canterbury-Bankstown,Non Strata,784,870,1010,914,308,-5.95%,-15.94%,-31.71%,-52.17%
2018,Q3,Total,Total,Total,Canterbury-Bankstown,Strata,446,530,629,540,210,-6.19%,-9.72%,-35.78%,-52.91%
2018,Q3,Total,Total,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Central Coast,Total,490,599,759,640,"1,058",-3.46%,-6.41%,-19.11%,-37.02%
2018,Q3,Total,Total,Total,Central Coast,Non Strata,525,630,800,676,825,-3.08%,-5.26%,-20.52%,-38.43%
2018,Q3,Total,Total,Total,Central Coast,Strata,410,495,590,513,233,-1.98%,-1.98%,-13.70%,-31.47%
2018,Q3,Total,Total,Total,Cessnock,Total,314,380,470,421,215,-0.98%,2.70%,-25.35%,-35.44%
2018,Q3,Total,Total,Total,Cessnock,Non Strata,330,400,491,437,192,-0.31%,3.90%,-23.81%,-34.69%
2018,Q3,Total,Total,Total,Cessnock,Strata,265,292,314,293,s,4.29%,3.55%,-36.11%,-41.03%
2018,Q3,Total,Total,Total,Clarence Valley,Total,290,368,464,383,231,-10.24%,-0.54%,-2.53%,-21.96%
2018,Q3,Total,Total,Total,Clarence Valley,Non Strata,290,370,470,389,203,-9.76%,-1.46%,-6.45%,-21.92%
2018,Q3,Total,Total,Total,Clarence Valley,Strata,288,340,401,340,s,-16.17%,-3.55%,40.00%,-22.22%
2018,Q3,Total,Total,Total,Cobar,Total,179,195,250,213,s,27.87%,23.42%,-38.89%,-47.62%
2018,Q3,Total,Total,Total,Cobar,Non Strata,179,195,250,213,s,27.87%,23.42%,-38.89%,-47.62%
2018,Q3,Total,Total,Total,Coffs Harbour,Total,395,477,600,499,280,-3.25%,-0.73%,-10.54%,-31.54%
2018,Q3,Total,Total,Total,Coffs Harbour,Non Strata,450,528,649,551,196,-0.47%,-0.47%,-11.71%,-31.47%
2018,Q3,Total,Total,Total,Coffs Harbour,Strata,298,350,438,376,84,-2.78%,0.00%,-7.69%,-31.71%
2018,Q3,Total,Total,Total,Coolamon,Total,189,260,319,283,s,21.50%,44.44%,250.00%,-22.22%
2018,Q3,Total,Total,Total,Coolamon,Non Strata,189,260,319,283,s,21.50%,44.44%,250.00%,-22.22%
2018,Q3,Total,Total,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Gundagai,Total,184,225,311,253,47,-9.64%,0.00%,-4.08%,-6.00%
2018,Q3,Total,Total,Total,Gundagai,Non Strata,184,225,311,253,47,-9.64%,0.00%,-4.08%,-6.00%
2018,Q3,Total,Total,Total,Cowra,Total,233,291,388,309,48,11.92%,11.92%,-2.04%,-20.00%
2018,Q3,Total,Total,Total,Cowra,Non Strata,224,290,380,305,43,11.54%,11.54%,-12.24%,-28.33%
2018,Q3,Total,Total,Total,Cowra,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Cumberland,Total,550,678,800,689,312,-0.88%,-5.83%,-32.61%,-56.67%
2018,Q3,Total,Total,Total,Cumberland,Non Strata,731,800,885,823,165,-4.65%,-12.09%,-27.95%,-51.61%
2018,Q3,Total,Total,Total,Cumberland,Strata,480,550,590,538,147,-2.65%,-7.56%,-37.18%,-61.21%
2018,Q3,Total,Total,Total,Western Plains Regional,Total,266,345,430,350,190,0.58%,0.88%,-10.80%,-27.48%
2018,Q3,Total,Total,Total,Western Plains Regional,Non Strata,270,345,433,353,185,0.00%,-0.58%,-12.32%,-26.88%
2018,Q3,Total,Total,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Dungog,Total,309,413,594,458,32,-10.81%,-22.90%,14.29%,-38.46%
2018,Q3,Total,Total,Total,Dungog,Non Strata,309,413,594,458,32,-10.81%,-22.90%,14.29%,-38.46%
2018,Q3,Total,Total,Total,Edward River,Total,131,179,244,197,38,-22.73%,-18.49%,5.56%,11.76%
2018,Q3,Total,Total,Total,Edward River,Non Strata,135,185,245,200,37,-19.91%,-15.53%,2.78%,8.82%
2018,Q3,Total,Total,Total,Edward River,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Eurobodalla,Total,380,460,563,490,193,-3.16%,3.90%,-21.54%,-39.31%
2018,Q3,Total,Total,Total,Eurobodalla,Non Strata,420,500,615,534,148,0.10%,5.16%,-27.45%,-40.08%
2018,Q3,Total,Total,Total,Eurobodalla,Strata,275,345,410,346,45,8.66%,-1.29%,7.14%,-36.62%
2018,Q3,Total,Total,Total,Fairfield,Total,564,695,783,680,195,-1.84%,-9.74%,-42.14%,-54.76%
2018,Q3,Total,Total,Total,Fairfield,Non Strata,666,730,825,749,150,-5.19%,-9.32%,-38.52%,-56.01%
2018,Q3,Total,Total,Total,Fairfield,Strata,410,450,500,449,45,2.27%,-1.64%,-51.61%,-50.00%
2018,Q3,Total,Total,Total,Federation,Total,204,240,299,252,56,-3.23%,-9.62%,-1.75%,-27.27%
2018,Q3,Total,Total,Total,Federation,Non Strata,218,258,314,262,47,-4.89%,-3.74%,2.17%,-27.69%
2018,Q3,Total,Total,Total,Federation,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Forbes,Total,185,270,358,282,45,-8.47%,-2.35%,114.29%,18.42%
2018,Q3,Total,Total,Total,Forbes,Non Strata,185,270,358,282,45,-8.47%,-2.35%,114.29%,18.42%
2018,Q3,Total,Total,Total,Georges River,Total,711,930,1200,1016,246,3.45%,-1.69%,-40.00%,-48.10%
2018,Q3,Total,Total,Total,Georges River,Non Strata,1000,1178,1487,1266,136,-7.68%,-17.37%,-32.00%,-39.82%
2018,Q3,Total,Total,Total,Georges River,Strata,630,695,793,708,110,0.72%,-0.71%,-47.62%,-55.65%
2018,Q3,Total,Total,Total,Gilgandra,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Gilgandra,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Glen Innes Severn,Total,168,230,294,244,s,12.20%,16.16%,-50.00%,-35.48%
2018,Q3,Total,Total,Total,Glen Innes Severn,Non Strata,168,230,294,244,s,12.20%,16.16%,-50.00%,-35.48%
2018,Q3,Total,Total,Total,Goulburn Mulwaree,Total,349,415,531,454,103,-3.49%,2.47%,-15.57%,-39.05%
2018,Q3,Total,Total,Total,Goulburn Mulwaree,Non Strata,350,419,532,457,102,-6.74%,-0.30%,-3.77%,-29.17%
2018,Q3,Total,Total,Total,Goulburn Mulwaree,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Greater Hume Shire,Total,170,234,322,256,40,15.31%,-13.52%,11.11%,8.11%
2018,Q3,Total,Total,Total,Greater Hume Shire,Non Strata,170,234,322,256,40,15.31%,-13.52%,11.11%,8.11%
2018,Q3,Total,Total,Total,Griffith,Total,286,345,423,353,95,4.39%,4.15%,5.56%,-22.13%
2018,Q3,Total,Total,Total,Griffith,Non Strata,298,350,425,357,91,6.06%,4.48%,22.97%,-21.55%
2018,Q3,Total,Total,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Gunnedah,Total,237,315,411,325,43,-13.10%,0.80%,-14.00%,-32.81%
2018,Q3,Total,Total,Total,Gunnedah,Non Strata,237,315,411,325,43,-3.23%,0.00%,-6.52%,-29.51%
2018,Q3,Total,Total,Total,Gwydir,Total,130,163,235,192,s,-22.38%,-16.41%,-19.05%,-5.56%
2018,Q3,Total,Total,Total,Gwydir,Non Strata,130,163,235,192,s,-22.38%,-16.41%,-19.05%,-5.56%
2018,Q3,Total,Total,Total,Hawkesbury,Total,605,706,999,846,118,-0.18%,-10.60%,-36.56%,-44.08%
2018,Q3,Total,Total,Total,Hawkesbury,Non Strata,650,770,1050,917,99,1.32%,-8.06%,-37.34%,-45.60%
2018,Q3,Total,Total,Total,Hawkesbury,Strata,430,495,521,475,s,-2.17%,-3.88%,-32.14%,-34.48%
2018,Q3,Total,Total,Total,Hay,Total,96,115,125,114,s,-14.81%,-32.35%,-15.38%,37.50%
2018,Q3,Total,Total,Total,Hay,Non Strata,96,115,125,114,s,-14.81%,-32.35%,-15.38%,37.50%
2018,Q3,Total,Total,Total,Hilltops,Total,204,270,340,281,75,15.88%,0.93%,-2.60%,-10.71%
2018,Q3,Total,Total,Total,Hilltops,Non Strata,204,270,340,281,75,14.89%,0.00%,1.35%,-8.54%
2018,Q3,Total,Total,Total,Hornsby,Total,796,1025,1300,1060,288,-1.91%,-14.58%,-24.01%,-44.62%
2018,Q3,Total,Total,Total,Hornsby,Non Strata,1001,1193,1400,1220,198,-4.60%,-13.59%,-15.38%,-40.90%
2018,Q3,Total,Total,Total,Hornsby,Strata,620,670,815,709,90,-0.15%,-1.47%,-37.93%,-51.35%
2018,Q3,Total,Total,Total,Hunters Hill,Total,889,1651,2875,1982,s,-4.84%,-7.25%,-25.00%,-40.00%
2018,Q3,Total,Total,Total,Hunters Hill,Non Strata,2190,2875,3625,2994,s,16.75%,4.53%,-25.00%,-37.50%
2018,Q3,Total,Total,Total,Hunters Hill,Strata,670,877,1293,970,s,-25.36%,1.45%,-25.00%,-42.31%
2018,Q3,Total,Total,Total,Inner West,Total,750,1100,1400,1130,433,-6.78%,-14.40%,-31.60%,-43.03%
2018,Q3,Total,Total,Total,Inner West,Non Strata,1191,1371,1624,1437,232,-6.35%,-10.68%,-28.62%,-46.79%
2018,Q3,Total,Total,Total,Inner West,Strata,630,735,870,776,201,-2.33%,-7.72%,-34.74%,-37.96%
2018,Q3,Total,Total,Total,Inverell,Total,168,255,328,256,51,-0.39%,-3.77%,-7.27%,-32.00%
2018,Q3,Total,Total,Total,Inverell,Non Strata,168,255,328,256,51,-0.39%,-3.77%,-7.27%,-32.00%
2018,Q3,Total,Total,Total,Junee,Total,213,249,306,276,s,-2.35%,9.45%,-26.67%,-38.89%
2018,Q3,Total,Total,Total,Junee,Non Strata,213,249,306,276,s,-2.35%,9.45%,-26.67%,-38.89%
2018,Q3,Total,Total,Total,Kempsey,Total,281,340,423,362,115,-11.69%,3.34%,-10.85%,-29.88%
2018,Q3,Total,Total,Total,Kempsey,Non Strata,284,342,427,366,104,-12.44%,-0.29%,-10.34%,-27.78%
2018,Q3,Total,Total,Total,Kempsey,Strata,237,270,338,318,s,-18.18%,-6.41%,-15.38%,-45.00%
2018,Q3,Total,Total,Total,Kiama,Total,758,833,982,912,73,2.46%,-10.24%,-10.98%,-33.64%
2018,Q3,Total,Total,Total,Kiama,Non Strata,780,850,1000,937,57,-5.56%,-13.40%,-6.56%,-33.72%
2018,Q3,Total,Total,Total,Kiama,Strata,521,730,870,822,s,13.09%,16.80%,-23.81%,-33.33%
2018,Q3,Total,Total,Total,Ku-Ring-Gai,Total,1094,1645,2208,1722,288,-3.24%,-5.41%,-20.44%,-41.46%
2018,Q3,Total,Total,Total,Ku-Ring-Gai,Non Strata,1674,2050,2489,2164,180,-2.65%,-3.30%,-19.64%,-41.75%
2018,Q3,Total,Total,Total,Ku-Ring-Gai,Strata,769,905,1161,985,108,-4.23%,-1.63%,-21.74%,-40.98%
2018,Q3,Total,Total,Total,Kyogle,Total,271,350,413,374,34,6.06%,16.67%,-30.61%,-27.66%
2018,Q3,Total,Total,Total,Kyogle,Non Strata,271,350,413,374,34,6.06%,16.67%,-30.61%,-27.66%
2018,Q3,Total,Total,Total,Lachlan,Total,133,188,226,185,s,19.62%,6.53%,7.14%,-21.05%
2018,Q3,Total,Total,Total,Lachlan,Non Strata,133,188,226,185,s,19.62%,6.53%,7.14%,-21.05%
2018,Q3,Total,Total,Total,Lake Macquarie,Total,480,577,690,599,646,4.91%,1.23%,-18.33%,-33.81%
2018,Q3,Total,Total,Total,Lake Macquarie,Non Strata,500,585,702,612,571,1.39%,-1.68%,-17.96%,-32.74%
2018,Q3,Total,Total,Total,Lake Macquarie,Strata,409,450,574,493,75,1.35%,2.04%,-21.05%,-40.94%
2018,Q3,Total,Total,Total,Lane Cove,Total,685,828,1555,1287,133,-11.02%,-28.04%,-17.39%,-45.49%
2018,Q3,Total,Total,Total,Lane Cove,Non Strata,2091,2650,3079,2589,36,20.45%,-4.68%,-34.55%,-63.27%
2018,Q3,Total,Total,Total,Lane Cove,Strata,655,745,867,804,97,-0.67%,-6.87%,-8.49%,-33.56%
2018,Q3,Total,Total,Total,Leeton,Total,178,219,325,252,56,-23.16%,-0.45%,64.71%,1.82%
2018,Q3,Total,Total,Total,Leeton,Non Strata,170,223,341,257,50,-23.10%,-5.11%,51.52%,-5.66%
2018,Q3,Total,Total,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Lismore,Total,342,400,491,425,163,-5.66%,5.54%,-16.84%,-31.80%
2018,Q3,Total,Total,Total,Lismore,Non Strata,350,413,515,437,142,-4.07%,1.48%,-20.22%,-32.06%
2018,Q3,Total,Total,Total,Lismore,Strata,280,315,415,345,s,22.81%,13.51%,16.67%,-30.00%
2018,Q3,Total,Total,Total,Lithgow,Total,289,335,438,400,75,-1.47%,1.52%,-17.58%,-24.24%
2018,Q3,Total,Total,Total,Lithgow,Non Strata,286,327,417,365,70,-3.82%,-1.36%,-19.54%,-28.57%
2018,Q3,Total,Total,Total,Lithgow,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Liverpool,Total,585,700,810,698,285,0.00%,-3.61%,-29.46%,-52.02%
2018,Q3,Total,Total,Total,Liverpool,Non Strata,675,750,838,769,215,-2.60%,-8.54%,-26.12%,-46.12%
2018,Q3,Total,Total,Total,Liverpool,Strata,400,492,560,481,70,-2.67%,-6.20%,-38.05%,-64.10%
2018,Q3,Total,Total,Total,Liverpool Plains,Total,169,230,285,264,s,21.05%,3.37%,-44.83%,-46.67%
2018,Q3,Total,Total,Total,Liverpool Plains,Non Strata,169,230,285,264,s,21.05%,3.37%,-44.83%,-46.67%
2018,Q3,Total,Total,Total,Lockhart,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Lockhart,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Maitland,Total,405,465,570,497,321,-1.06%,3.56%,-17.90%,-30.37%
2018,Q3,Total,Total,Total,Maitland,Non Strata,420,480,578,512,291,0.31%,4.12%,-19.61%,-29.37%
2018,Q3,Total,Total,Total,Maitland,Strata,306,338,383,352,s,-7.53%,-3.57%,3.45%,-38.78%
2018,Q3,Total,Total,Total,Mid-Coast,Total,310,404,510,425,405,-3.12%,-5.06%,-17.01%,-37.11%
2018,Q3,Total,Total,Total,Mid-Coast,Non Strata,315,420,540,439,323,-4.55%,-5.94%,-20.25%,-36.67%
2018,Q3,Total,Total,Total,Mid-Coast,Strata,285,358,450,369,82,0.70%,3.47%,-1.20%,-38.81%
2018,Q3,Total,Total,Total,Mid-Western Regional,Total,285,365,450,379,132,-6.41%,-1.88%,7.32%,-14.84%
2018,Q3,Total,Total,Total,Mid-Western Regional,Non Strata,292,370,455,385,125,-6.33%,-3.90%,7.76%,-16.11%
2018,Q3,Total,Total,Total,Mid-Western Regional,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Moree Plains,Total,162,260,335,247,s,44.44%,16.07%,-6.67%,-34.88%
2018,Q3,Total,Total,Total,Moree Plains,Non Strata,162,260,335,247,s,44.44%,16.07%,-6.67%,-34.88%
2018,Q3,Total,Total,Total,Mosman,Total,843,1374,2875,2206,106,-30.54%,-18.00%,10.42%,-36.90%
2018,Q3,Total,Total,Total,Mosman,Non Strata,2875,3675,5375,4358,36,-9.93%,-9.26%,-18.18%,-40.00%
2018,Q3,Total,Total,Total,Mosman,Strata,751,900,1372,1099,70,-13.04%,-19.82%,34.62%,-35.19%
2018,Q3,Total,Total,Total,Murray River,Total,175,245,378,291,57,-28.88%,-26.65%,-1.72%,-8.06%
2018,Q3,Total,Total,Total,Murray River,Non Strata,199,318,409,314,46,-7.84%,-10.69%,-14.81%,-17.86%
2018,Q3,Total,Total,Total,Murray River,Strata,175,178,224,196,s,-44.63%,-39.56%,175.00%,83.33%
2018,Q3,Total,Total,Total,Murrumbidgee,Total,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Murrumbidgee,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Muswellbrook,Total,260,306,361,309,62,2.00%,-1.29%,-17.33%,-23.46%
2018,Q3,Total,Total,Total,Muswellbrook,Non Strata,263,310,364,313,59,1.64%,0.00%,-16.90%,-21.33%
2018,Q3,Total,Total,Total,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Nambucca,Total,341,391,473,409,86,-4.76%,5.54%,11.69%,-1.15%
2018,Q3,Total,Total,Total,Nambucca,Non Strata,347,403,474,415,80,-4.28%,2.68%,11.11%,5.26%
2018,Q3,Total,Total,Total,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2018,Q3,Total,Total,Total,Narrabri,Total,123,220,364,239,36,-22.81%,-22.81%,-12.20%,-2.70%
2018,Q3,Total,Total,Total,Narrabri,Non Strata,123,220,364,239,36,-16.98%,-22.81%,0.00%,-2.70%
2018,Q3,Total,Total,Total,Narrandera,Total,141,190,263,203,31,-10.06%,24.59%,-13.89%,24.00%
2018,Q3,Total,Total,Total,Narrandera,Non Strata,141,190,263,203,31,-10.06%,24.59%,-13.89%,24.00%
2018,Q3,Total,Total,Total,Narromine,Total,218,240,325,268,s,10.34%,18.52%,40.00%,-34.37%
2018,Q3,Total,Total,Total,Narromine,Non Strata,218,240,325,268,s,10.34%,18.52%,40.00%,-34.37%
2018,Q3,Total,Total,Total,Newcastle,Total,488,590,705,622,611,-2.88%,0.00%,-13.09%,-28.70%
2018,Q3,Total,Total,Total,Newcastle,Non Strata,520,610,740,657,457,-3.17%,-2.40%,-11.09%,-23.45%
2018,Q3,Total,Total,Total,Newcastle,Strata,425,483,619,521,154,-12.27%,-4.93%,-18.52%,-40.77%
2018,Q3,Total,Total,Total,North Sydney,Total,855,1173,1718,1460,276,-2.82%,-2.29%,-12.10%,-27.94%
2018,Q3,Total,Total,Total,North Sydney,Non Strata,1720,2278,3138,2642,42,-8.90%,-13.89%,-6.67%,-22.22%
2018,Q3,Total,Total,Total,North Sydney,Strata,821,1070,1460,1247,234,-4.04%,-5.31%,-13.01%,-28.88%
2018,Q3,Total,Total,Total,Northern Beaches,Total,880,1330,1741,1417,672,-1.54%,-12.73%,-23.38%,-41.57%
2018,Q3,Total,Total,Total,Northern Beaches,Non Strata,1400,1650,2131,1837,360,-5.58%,-7.30%,-18.18%,-42.22%
2018,Q3,Total,Total,Total,Northern Beaches,Strata,715,860,1075,932,312,-1.15%,-8.02%,-28.60%,-40.80%
2018,Q3,Total,Total,Total,Oberon,Total,300,420,448,391,s,4.61%,-11.39%,5.56%,-26.92%
2018,Q3,Total,Total,Total,Oberon,Non Strata,300,420,448,391,s,4.61%,-11.39%,5.56%,-26.92%
2018,Q3,Total,Total,Total,Orange,Total,345,415,511,433,184,11.04%,6.68%,-5.15%,-31.85%
2018,Q3,Total,Total,Total,Orange,Non Strata,355,427,522,446,170,9.39%,6.66%,-0.58%,-32.54%
2018,Q3,Total,Total,Total,Orange,Strata,233,267,284,281,s,-3.09%,18.71%,-39.13%,-22.22%
2018,Q3,Total,Total,Total,Parkes,Total,195,255,323,267,87,0.00%,5.15%,27.94%,17.57%
2018,Q3,Total,Total,Total,Parkes,Non Strata,193,253,342,265,82,-0.98%,4.12%,20.59%,10.81%
2018,Q3,Total,Total,Total,Parkes,Strata,-,-,-,-,-,-,-,-,-
