Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2019,Q2,Total,Total,Total,Bega Valley,Strata,238,290,375,307,33,-8.23%,-10.08%,-38.89%,-38.89%
2019,Q2,Total,Total,Total,Bellingen,Total,413,533,621,552,44,2.90%,3.40%,-8.33%,-6.38%
2019,Q2,Total,Total,Total,Bellingen,Non Strata,413,533,621,552,44,-2.74%,3.40%,-2.22%,-6.38%
2019,Q2,Total,Total,Total,Berrigan,Total,162,247,305,233,39,10.76%,6.24%,0.00%,-2.50%
2019,Q2,Total,Total,Total,Berrigan,Non Strata,166,249,305,240,36,11.55%,6.99%,-7.69%,-10.00%
2019,Q2,Total,Total,Total,Berrigan,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Blacktown,Total,565,645,765,670,687,-5.15%,-8.70%,-13.69%,-29.18%
2019,Q2,Total,Total,Total,Blacktown,Non Strata,600,684,795,702,564,-4.20%,-9.40%,-14.80%,-26.08%
2019,Q2,Total,Total,Total,Blacktown,Strata,469,525,588,521,123,-2.78%,-11.76%,-8.21%,-40.58%
2019,Q2,Total,Total,Total,Bland,Total,115,163,225,165,s,8.33%,-14.47%,-9.09%,-9.09%
2019,Q2,Total,Total,Total,Bland,Non Strata,115,163,225,165,s,8.33%,-14.47%,-9.09%,-9.09%
2019,Q2,Total,Total,Total,Blayney,Total,300,395,450,428,s,10.49%,25.00%,-16.00%,-41.67%
2019,Q2,Total,Total,Total,Blayney,Non Strata,300,395,450,428,s,10.49%,25.00%,-16.00%,-41.67%
2019,Q2,Total,Total,Total,Blue Mountains,Total,555,645,751,669,237,2.38%,-3.37%,-5.58%,-21.52%
2019,Q2,Total,Total,Total,Blue Mountains,Non Strata,565,650,765,679,219,2.36%,-3.70%,-7.59%,-22.61%
2019,Q2,Total,Total,Total,Blue Mountains,Strata,469,551,615,542,s,-0.23%,6.01%,28.57%,-5.26%
2019,Q2,Total,Total,Total,Bogan,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Bogan,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Bourke,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Bourke,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Broken Hill,Total,91,133,194,150,62,0.00%,32.50%,-22.50%,-12.68%
2019,Q2,Total,Total,Total,Broken Hill,Non Strata,91,133,194,150,62,0.00%,32.50%,-22.50%,-12.68%
2019,Q2,Total,Total,Total,Burwood,Total,652,778,998,919,50,-27.06%,-19.09%,-55.36%,-34.21%
2019,Q2,Total,Total,Total,Burwood,Non Strata,1041,1249,1984,1433,s,-17.83%,-25.88%,-68.89%,-46.15%
2019,Q2,Total,Total,Total,Burwood,Strata,612,695,813,719,36,-20.11%,-18.38%,-46.27%,-28.00%
2019,Q2,Total,Total,Total,Byron,Total,720,870,1160,977,99,-1.08%,-6.45%,-23.85%,-33.11%
2019,Q2,Total,Total,Total,Byron,Non Strata,760,945,1250,1055,69,3.86%,-6.89%,-26.60%,-36.11%
2019,Q2,Total,Total,Total,Byron,Strata,663,753,874,797,s,-0.33%,0.00%,-16.67%,-25.00%
2019,Q2,Total,Total,Total,Cabonne,Total,170,210,260,278,s,-38.24%,-30.00%,-21.62%,-25.64%
2019,Q2,Total,Total,Total,Cabonne,Non Strata,170,210,260,278,s,-38.24%,-30.00%,-21.62%,-25.64%
2019,Q2,Total,Total,Total,Camden,Total,615,688,771,708,256,-3.17%,-9.60%,-16.34%,-28.89%
2019,Q2,Total,Total,Total,Camden,Non Strata,631,700,779,720,242,-2.91%,-9.21%,-15.97%,-29.65%
2019,Q2,Total,Total,Total,Camden,Strata,403,489,604,505,s,-7.74%,-13.14%,-22.22%,-12.50%
2019,Q2,Total,Total,Total,Campbelltown,Total,478,545,628,555,347,-5.22%,-10.95%,-10.10%,-35.26%
2019,Q2,Total,Total,Total,Campbelltown,Non Strata,520,571,643,584,284,-4.83%,-10.85%,-9.27%,-33.02%
2019,Q2,Total,Total,Total,Campbelltown,Strata,387,420,467,425,63,0.00%,-10.45%,-13.70%,-43.75%
2019,Q2,Total,Total,Total,Canada Bay,Total,778,1020,1508,1171,176,-0.97%,-8.93%,-36.00%,-33.08%
2019,Q2,Total,Total,Total,Canada Bay,Non Strata,1395,1688,1981,1701,56,-4.66%,-22.95%,-32.53%,-33.33%
2019,Q2,Total,Total,Total,Canada Bay,Strata,721,854,1043,924,120,-4.04%,-5.11%,-37.50%,-32.96%
2019,Q2,Total,Total,Total,Canterbury-Bankstown,Total,570,755,900,759,606,-0.92%,-8.48%,-19.31%,-33.91%
2019,Q2,Total,Total,Total,Canterbury-Bankstown,Non Strata,770,855,970,879,351,-3.91%,-14.50%,-22.35%,-30.36%
2019,Q2,Total,Total,Total,Canterbury-Bankstown,Strata,455,547,650,593,255,4.19%,-7.29%,-14.72%,-38.26%
2019,Q2,Total,Total,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Central Coast,Total,485,588,740,635,"1,075",-3.69%,-8.77%,-15.15%,-32.52%
2019,Q2,Total,Total,Total,Central Coast,Non Strata,510,620,762,665,845,-3.28%,-8.15%,-14.82%,-31.58%
2019,Q2,Total,Total,Total,Central Coast,Strata,406,490,585,523,230,-2.00%,-3.92%,-16.36%,-35.75%
2019,Q2,Total,Total,Total,Central Darling,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Central Darling,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Cessnock,Total,328,393,479,426,181,3.42%,5.36%,-26.72%,-33.70%
2019,Q2,Total,Total,Total,Cessnock,Non Strata,348,400,495,442,162,-1.72%,5.26%,-25.35%,-33.88%
2019,Q2,Total,Total,Total,Cessnock,Strata,263,278,319,294,s,-7.02%,-0.71%,-36.67%,-32.14%
2019,Q2,Total,Total,Total,Clarence Valley,Total,321,390,484,414,182,5.69%,0.00%,-28.35%,-34.06%
2019,Q2,Total,Total,Total,Clarence Valley,Non Strata,328,393,488,419,155,4.67%,-0.63%,-30.49%,-36.48%
2019,Q2,Total,Total,Total,Clarence Valley,Strata,299,375,449,388,s,10.62%,14.85%,-12.90%,-15.62%
2019,Q2,Total,Total,Total,Cobar,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Cobar,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Coffs Harbour,Total,412,493,629,521,236,-1.25%,0.56%,-25.08%,-33.14%
2019,Q2,Total,Total,Total,Coffs Harbour,Non Strata,455,545,676,572,180,-0.91%,3.02%,-20.00%,-27.42%
2019,Q2,Total,Total,Total,Coffs Harbour,Strata,300,328,406,356,56,-10.64%,-11.49%,-37.78%,-46.67%
2019,Q2,Total,Total,Total,Coolamon,Total,150,205,365,244,s,-17.34%,2.50%,-26.09%,30.77%
2019,Q2,Total,Total,Total,Coolamon,Non Strata,150,205,365,244,s,-17.34%,2.50%,-26.09%,30.77%
2019,Q2,Total,Total,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Gundagai,Total,184,239,289,259,36,6.33%,12.06%,-23.40%,-40.00%
2019,Q2,Total,Total,Total,Gundagai,Non Strata,184,239,289,259,36,6.33%,12.06%,-23.40%,-40.00%
2019,Q2,Total,Total,Total,Cowra,Total,180,257,373,300,41,-9.82%,5.11%,-25.45%,-10.87%
2019,Q2,Total,Total,Total,Cowra,Non Strata,180,257,373,300,41,-8.21%,1.58%,-18.00%,-6.82%
2019,Q2,Total,Total,Total,Cumberland,Total,550,670,784,673,327,-2.90%,-1.47%,-23.95%,-44.01%
2019,Q2,Total,Total,Total,Cumberland,Non Strata,720,770,855,789,183,-3.81%,-12.50%,-21.12%,-26.21%
2019,Q2,Total,Total,Total,Cumberland,Strata,461,538,591,527,144,-2.54%,-8.41%,-27.27%,-57.14%
2019,Q2,Total,Total,Total,Western Plains Regional,Total,273,350,450,368,167,1.45%,0.00%,-21.96%,-23.39%
2019,Q2,Total,Total,Total,Western Plains Regional,Non Strata,285,350,450,372,163,0.57%,0.00%,-22.01%,-23.11%
2019,Q2,Total,Total,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Dungog,Total,347,453,546,495,s,-1.09%,0.56%,-47.06%,-52.63%
2019,Q2,Total,Total,Total,Dungog,Non Strata,347,453,546,495,s,-1.09%,0.56%,-47.06%,-52.63%
2019,Q2,Total,Total,Total,Edward River,Total,185,240,275,238,s,28.00%,19.82%,-40.48%,-48.98%
2019,Q2,Total,Total,Total,Edward River,Non Strata,185,240,275,238,s,26.32%,21.52%,-39.02%,-45.65%
2019,Q2,Total,Total,Total,Eurobodalla,Total,385,478,585,503,185,-0.10%,4.71%,-19.21%,-36.86%
2019,Q2,Total,Total,Total,Eurobodalla,Non Strata,416,490,610,527,162,-4.85%,-0.31%,-8.47%,-30.77%
2019,Q2,Total,Total,Total,Eurobodalla,Strata,293,318,373,332,s,-8.42%,-8.36%,-55.77%,-61.02%
2019,Q2,Total,Total,Total,Fairfield,Total,542,680,780,661,211,-2.86%,-11.92%,-24.37%,-35.47%
2019,Q2,Total,Total,Total,Fairfield,Non Strata,649,719,806,725,166,-1.58%,-10.75%,-26.22%,-37.36%
2019,Q2,Total,Total,Total,Fairfield,Strata,375,421,470,424,45,-8.08%,-13.64%,-16.67%,-27.42%
2019,Q2,Total,Total,Total,Federation,Total,226,260,355,295,63,0.97%,10.64%,-5.97%,-13.70%
2019,Q2,Total,Total,Total,Federation,Non Strata,228,260,348,287,54,-2.44%,8.33%,-3.57%,-5.26%
2019,Q2,Total,Total,Total,Federation,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Forbes,Total,139,229,313,252,s,-15.96%,-11.92%,-46.00%,-34.15%
2019,Q2,Total,Total,Total,Forbes,Non Strata,139,229,313,252,s,-15.96%,-11.92%,-46.00%,-34.15%
2019,Q2,Total,Total,Total,Georges River,Total,631,810,1139,923,269,-14.06%,-10.99%,-24.44%,-29.58%
2019,Q2,Total,Total,Total,Georges River,Non Strata,1000,1200,1400,1231,125,0.00%,-14.29%,-36.55%,-27.75%
2019,Q2,Total,Total,Total,Georges River,Strata,565,650,750,655,144,-5.80%,-7.14%,-9.43%,-31.10%
2019,Q2,Total,Total,Total,Gilgandra,Total,131,169,203,183,s,-0.88%,19.08%,9.09%,20.00%
2019,Q2,Total,Total,Total,Gilgandra,Non Strata,131,169,203,183,s,-0.88%,19.08%,9.09%,20.00%
2019,Q2,Total,Total,Total,Glen Innes Severn,Total,168,203,281,223,40,-3.57%,-5.81%,37.93%,11.11%
2019,Q2,Total,Total,Total,Glen Innes Severn,Non Strata,168,203,281,223,40,-3.57%,-5.81%,37.93%,11.11%
2019,Q2,Total,Total,Total,Goulburn Mulwaree,Total,330,410,485,424,85,-0.61%,-9.59%,-26.72%,-39.29%
2019,Q2,Total,Total,Total,Goulburn Mulwaree,Non Strata,333,410,488,427,83,-0.61%,-9.89%,-27.19%,-38.52%
2019,Q2,Total,Total,Total,Goulburn Mulwaree,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Greater Hume Shire,Total,115,199,313,216,32,-17.19%,10.42%,-30.43%,-17.95%
2019,Q2,Total,Total,Total,Greater Hume Shire,Non Strata,115,199,313,216,32,-17.19%,10.42%,-30.43%,-17.95%
2019,Q2,Total,Total,Total,Griffith,Total,310,355,445,390,45,2.16%,10.94%,-58.33%,-41.56%
2019,Q2,Total,Total,Total,Griffith,Non Strata,310,355,445,390,45,1.43%,9.06%,-56.31%,-37.50%
2019,Q2,Total,Total,Total,Gunnedah,Total,230,315,414,313,31,0.00%,-8.70%,-34.04%,-50.00%
2019,Q2,Total,Total,Total,Gunnedah,Non Strata,230,315,414,313,31,0.00%,-10.00%,-34.04%,-47.46%
2019,Q2,Total,Total,Total,Gwydir,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Gwydir,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Hawkesbury,Total,550,700,925,762,137,-3.11%,-3.45%,-13.29%,-34.76%
2019,Q2,Total,Total,Total,Hawkesbury,Non Strata,622,750,963,834,112,-5.06%,-5.66%,-18.25%,-36.36%
2019,Q2,Total,Total,Total,Hawkesbury,Strata,410,470,500,443,s,-5.05%,-8.96%,19.05%,-26.47%
2019,Q2,Total,Total,Total,Hay,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Hay,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Hilltops,Total,185,250,310,276,57,-7.41%,-5.66%,-27.85%,-6.56%
2019,Q2,Total,Total,Total,Hilltops,Non Strata,185,250,310,276,57,-7.41%,-5.66%,-27.85%,-5.00%
2019,Q2,Total,Total,Total,Hornsby,Total,700,1018,1250,1011,284,-3.05%,-7.45%,-23.66%,-31.89%
2019,Q2,Total,Total,Total,Hornsby,Non Strata,1048,1175,1301,1221,180,-0.42%,-13.60%,-32.58%,-26.83%
2019,Q2,Total,Total,Total,Hornsby,Strata,578,646,725,648,104,-2.80%,-6.05%,-0.95%,-39.18%
2019,Q2,Total,Total,Total,Hunters Hill,Total,1780,2260,2719,2347,32,28.41%,2.03%,-30.43%,-23.81%
2019,Q2,Total,Total,Total,Hunters Hill,Non Strata,2300,2500,3250,2769,s,-6.37%,-21.87%,-8.70%,0.00%
2019,Q2,Total,Total,Total,Hunters Hill,Strata,1238,1620,2005,1541,s,35.00%,1.25%,-52.17%,-47.62%
2019,Q2,Total,Total,Total,Inner West,Total,740,1100,1420,1154,431,-1.79%,-8.33%,-27.81%,-22.34%
2019,Q2,Total,Total,Total,Inner West,Non Strata,1190,1353,1700,1465,244,-1.99%,-13.30%,-28.02%,-14.39%
2019,Q2,Total,Total,Total,Inner West,Strata,600,699,875,749,187,-5.54%,-11.38%,-27.52%,-30.74%
2019,Q2,Total,Total,Total,Inverell,Total,180,255,315,268,50,-2.39%,-10.53%,-10.71%,-15.25%
2019,Q2,Total,Total,Total,Inverell,Non Strata,180,255,315,268,50,-2.39%,-10.53%,-10.71%,-15.25%
2019,Q2,Total,Total,Total,Junee,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Junee,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Kempsey,Total,280,341,411,360,88,-0.15%,1.79%,-27.87%,-36.23%
2019,Q2,Total,Total,Total,Kempsey,Non Strata,280,341,412,359,82,-2.57%,-1.73%,-26.13%,-36.92%
2019,Q2,Total,Total,Total,Kempsey,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Kiama,Total,661,773,1000,845,70,-7.21%,-9.12%,-23.08%,-23.08%
2019,Q2,Total,Total,Total,Kiama,Non Strata,729,833,1043,918,54,-2.06%,-12.37%,-26.03%,-26.03%
2019,Q2,Total,Total,Total,Kiama,Strata,515,610,683,598,s,-16.44%,-1.21%,-11.11%,-11.11%
2019,Q2,Total,Total,Total,Ku-Ring-Gai,Total,969,1525,2055,1634,274,-9.28%,-13.35%,-33.82%,-32.35%
2019,Q2,Total,Total,Total,Ku-Ring-Gai,Non Strata,1568,1910,2485,2065,168,-7.28%,-9.05%,-38.01%,-35.63%
2019,Q2,Total,Total,Total,Ku-Ring-Gai,Strata,743,880,1071,951,106,-3.30%,-9.97%,-25.87%,-26.39%
2019,Q2,Total,Total,Total,Kyogle,Total,240,284,359,300,s,-19.00%,-5.50%,-60.00%,-56.76%
2019,Q2,Total,Total,Total,Kyogle,Non Strata,240,284,359,300,s,-19.00%,-5.50%,-60.00%,-55.56%
2019,Q2,Total,Total,Total,Lachlan,Total,115,137,185,151,s,-26.93%,7.45%,0.00%,-22.73%
2019,Q2,Total,Total,Total,Lachlan,Non Strata,115,137,185,151,s,-26.93%,7.45%,0.00%,-22.73%
2019,Q2,Total,Total,Total,Lake Macquarie,Total,465,558,686,592,624,-3.88%,-0.45%,-14.40%,-28.11%
2019,Q2,Total,Total,Total,Lake Macquarie,Non Strata,480,580,715,609,551,-1.69%,0.00%,-14.17%,-25.84%
2019,Q2,Total,Total,Total,Lake Macquarie,Strata,400,447,500,458,73,-1.76%,0.45%,-16.09%,-41.60%
2019,Q2,Total,Total,Total,Lane Cove,Total,675,968,1735,1267,124,10.26%,-25.00%,-29.55%,-33.33%
2019,Q2,Total,Total,Total,Lane Cove,Non Strata,1776,2000,2388,2205,38,-24.53%,-33.33%,-29.63%,-51.90%
2019,Q2,Total,Total,Total,Lane Cove,Strata,651,777,999,853,86,3.88%,-5.30%,-29.51%,-19.63%
2019,Q2,Total,Total,Total,Leeton,Total,176,231,314,254,43,5.25%,9.76%,-28.33%,-20.37%
2019,Q2,Total,Total,Total,Leeton,Non Strata,200,253,335,268,36,13.23%,9.78%,-33.33%,-23.40%
2019,Q2,Total,Total,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Lismore,Total,326,376,469,407,134,-8.29%,-6.00%,-26.78%,-34.63%
2019,Q2,Total,Total,Total,Lismore,Non Strata,342,382,485,419,123,-8.39%,-11.16%,-23.12%,-31.28%
2019,Q2,Total,Total,Total,Lismore,Strata,233,280,324,276,s,-12.77%,-3.45%,-52.17%,-57.69%
2019,Q2,Total,Total,Total,Lithgow,Total,278,345,469,407,56,2.99%,2.68%,-31.71%,-39.78%
2019,Q2,Total,Total,Total,Lithgow,Non Strata,282,345,473,411,55,6.15%,2.83%,-28.57%,-40.22%
2019,Q2,Total,Total,Total,Lithgow,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Liverpool,Total,585,706,810,724,290,0.79%,-1.54%,-25.26%,-43.25%
2019,Q2,Total,Total,Total,Liverpool,Non Strata,660,750,842,780,232,0.00%,-5.84%,-20.00%,-33.14%
2019,Q2,Total,Total,Total,Liverpool,Strata,429,522,564,498,58,7.58%,3.21%,-40.82%,-64.63%
2019,Q2,Total,Total,Total,Liverpool Plains,Total,180,223,336,260,s,-5.32%,2.30%,29.41%,-26.67%
2019,Q2,Total,Total,Total,Liverpool Plains,Non Strata,180,223,336,260,s,-5.32%,2.30%,29.41%,-26.67%
2019,Q2,Total,Total,Total,Lockhart,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Lockhart,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Maitland,Total,394,453,565,481,252,-1.63%,-0.22%,-29.41%,-34.03%
2019,Q2,Total,Total,Total,Maitland,Non Strata,395,470,570,492,233,-1.88%,1.08%,-27.64%,-33.24%
2019,Q2,Total,Total,Total,Maitland,Strata,290,340,415,350,s,-1.45%,-5.56%,-45.71%,-42.42%
2019,Q2,Total,Total,Total,Mid-Coast,Total,321,410,550,446,378,0.00%,-2.38%,-16.19%,-32.98%
2019,Q2,Total,Total,Total,Mid-Coast,Non Strata,330,415,584,457,319,-1.19%,-9.78%,-11.39%,-27.33%
2019,Q2,Total,Total,Total,Mid-Coast,Strata,309,365,455,390,59,4.29%,4.58%,-35.16%,-52.80%
2019,Q2,Total,Total,Total,Mid-Western Regional,Total,318,405,490,409,121,8.58%,6.86%,-17.69%,3.42%
2019,Q2,Total,Total,Total,Mid-Western Regional,Non Strata,329,408,490,412,118,7.52%,7.52%,-15.11%,1.72%
2019,Q2,Total,Total,Total,Mid-Western Regional,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Moree Plains,Total,108,193,305,215,s,-35.53%,-15.91%,-54.55%,-59.46%
2019,Q2,Total,Total,Total,Moree Plains,Non Strata,108,193,305,215,s,-35.53%,-21.06%,-54.55%,-58.33%
2019,Q2,Total,Total,Total,Mosman,Total,795,1478,2883,2167,78,-2.64%,-17.92%,-42.65%,-34.45%
2019,Q2,Total,Total,Total,Mosman,Non Strata,2869,3603,4873,3991,s,-3.29%,-0.55%,-41.67%,-39.13%
2019,Q2,Total,Total,Total,Mosman,Strata,715,963,1354,1145,50,6.06%,-5.64%,-43.18%,-31.51%
2019,Q2,Total,Total,Total,Murray River,Total,248,318,461,367,36,5.83%,-7.30%,-42.86%,-35.71%
2019,Q2,Total,Total,Total,Murray River,Non Strata,257,320,465,376,33,-0.78%,-7.25%,-36.54%,-36.54%
2019,Q2,Total,Total,Total,Murray River,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Murrumbidgee,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Murrumbidgee,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Muswellbrook,Total,244,320,380,318,56,5.96%,-0.62%,-11.11%,-3.45%
2019,Q2,Total,Total,Total,Muswellbrook,Non Strata,257,325,380,324,53,4.84%,0.93%,-11.67%,-8.62%
2019,Q2,Total,Total,Total,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Nambucca,Total,333,378,464,410,64,-3.33%,-6.21%,-34.69%,-20.00%
2019,Q2,Total,Total,Total,Nambucca,Non Strata,350,400,474,420,58,-1.23%,-1.23%,-36.26%,-24.68%
2019,Q2,Total,Total,Total,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Narrabri,Total,193,250,350,272,34,2.04%,-10.71%,-12.82%,-19.05%
2019,Q2,Total,Total,Total,Narrabri,Non Strata,193,250,350,272,34,2.04%,-10.71%,-12.82%,-19.05%
2019,Q2,Total,Total,Total,Narrandera,Total,135,186,236,194,s,-4.62%,13.41%,-32.35%,-4.17%
2019,Q2,Total,Total,Total,Narrandera,Non Strata,135,186,236,194,s,-4.62%,13.41%,-32.35%,-4.17%
2019,Q2,Total,Total,Total,Narromine,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Narromine,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Newcastle,Total,480,580,725,626,503,-1.69%,-4.80%,-28.85%,-33.47%
2019,Q2,Total,Total,Total,Newcastle,Non Strata,499,600,740,650,384,-3.31%,-6.33%,-27.00%,-24.56%
2019,Q2,Total,Total,Total,Newcastle,Strata,400,510,645,551,119,5.15%,-7.27%,-34.25%,-51.82%
2019,Q2,Total,Total,Total,North Sydney,Total,885,1195,1735,1368,232,-2.45%,-2.45%,-31.36%,-30.95%
2019,Q2,Total,Total,Total,North Sydney,Non Strata,1965,2278,2629,2343,44,-0.98%,-17.18%,-22.81%,-20.00%
2019,Q2,Total,Total,Total,North Sydney,Strata,808,1043,1376,1140,188,-5.23%,-6.67%,-33.10%,-33.10%
2019,Q2,Total,Total,Total,Northern Beaches,Total,807,1237,1655,1323,731,-8.71%,-12.58%,-19.93%,-18.23%
2019,Q2,Total,Total,Total,Northern Beaches,Non Strata,1315,1600,2000,1722,373,-5.88%,-13.98%,-25.25%,-17.11%
2019,Q2,Total,Total,Total,Northern Beaches,Strata,684,800,1039,908,358,-9.09%,-10.61%,-13.53%,-19.37%
2019,Q2,Total,Total,Total,Oberon,Total,332,385,585,454,s,-5.52%,6.94%,-25.00%,-28.57%
2019,Q2,Total,Total,Total,Oberon,Non Strata,332,385,585,454,s,-5.52%,-12.90%,-25.00%,-16.67%
2019,Q2,Total,Total,Total,Orange,Total,307,403,499,416,144,-3.59%,2.48%,-27.27%,-38.46%
2019,Q2,Total,Total,Total,Orange,Non Strata,343,412,514,435,126,-4.19%,0.92%,-30.77%,-41.67%
2019,Q2,Total,Total,Total,Orange,Strata,251,261,295,284,s,-4.93%,0.77%,12.50%,0.00%
2019,Q2,Total,Total,Total,Parkes,Total,229,271,336,293,36,6.37%,27.05%,-62.89%,-45.45%
2019,Q2,Total,Total,Total,Parkes,Non Strata,226,276,347,295,34,8.33%,30.31%,-62.64%,-47.69%
2019,Q2,Total,Total,Total,Parkes,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Parramatta,Total,610,754,957,815,470,-5.05%,-5.87%,-26.22%,-38.48%
2019,Q2,Total,Total,Total,Parramatta,Non Strata,880,1010,1248,1068,191,-10.22%,-19.20%,-26.82%,-21.40%
2019,Q2,Total,Total,Total,Parramatta,Strata,523,647,740,642,279,-1.97%,-7.57%,-25.80%,-46.45%
2019,Q2,Total,Total,Total,Penrith,Total,515,610,680,603,478,-3.94%,-6.51%,-14.03%,-34.16%
