Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2018,Q1,Total,Total,Total,Campbelltown,Strata,438,468,510,471,102,-3.51%,1.85%,-19.05%,-19.05%
2018,Q1,Total,Total,Total,Canada Bay,Total,816,1100,1773,1370,240,-9.73%,-3.51%,-26.83%,-28.78%
2018,Q1,Total,Total,Total,Canada Bay,Non Strata,1788,2155,2673,2218,77,4.61%,0.23%,-35.29%,-25.24%
2018,Q1,Total,Total,Total,Canada Bay,Strata,780,885,1110,969,163,-6.84%,-5.22%,-22.01%,-30.34%
2018,Q1,Total,Total,Total,Canterbury-Bankstown,Total,600,820,1017,841,846,-4.65%,5.81%,-19.89%,-22.88%
2018,Q1,Total,Total,Total,Canterbury-Bankstown,Non Strata,880,990,1176,1046,464,-4.35%,-1.00%,-26.47%,-17.73%
2018,Q1,Total,Total,Total,Canterbury-Bankstown,Strata,492,585,685,592,382,1.74%,-0.85%,-10.12%,-28.33%
2018,Q1,Total,Total,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Central Coast,Total,525,640,774,678,1522,0.00%,4.92%,-8.53%,-19.13%
2018,Q1,Total,Total,Total,Central Coast,Non Strata,571,670,822,720,1182,0.75%,5.51%,-11.33%,-19.43%
2018,Q1,Total,Total,Total,Central Coast,Strata,424,510,630,532,340,0.99%,4.08%,2.72%,-18.07%
2018,Q1,Total,Total,Total,Central Darling,Total,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Central Darling,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Cessnock,Total,310,370,430,395,265,0.00%,10.45%,-20.42%,-5.36%
2018,Q1,Total,Total,Total,Cessnock,Non Strata,330,380,440,407,238,-1.30%,9.04%,-19.05%,-4.80%
2018,Q1,Total,Total,Total,Cessnock,Strata,270,280,297,286,s,-0.71%,-2.44%,-30.77%,-10.00%
2018,Q1,Total,Total,Total,Clarence Valley,Total,305,389,491,395,264,5.03%,5.18%,-9.90%,0.76%
2018,Q1,Total,Total,Total,Clarence Valley,Non Strata,310,395,496,403,234,5.33%,5.33%,-8.95%,2.18%
2018,Q1,Total,Total,Total,Clarence Valley,Strata,263,327,392,334,s,-7.24%,0.46%,-16.67%,-9.09%
2018,Q1,Total,Total,Total,Cobar,Total,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Cobar,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Coffs Harbour,Total,400,490,599,503,327,2.40%,8.89%,-17.01%,-13.49%
2018,Q1,Total,Total,Total,Coffs Harbour,Non Strata,450,525,630,551,233,-0.94%,7.58%,-16.79%,-12.08%
2018,Q1,Total,Total,Total,Coffs Harbour,Strata,278,350,440,383,94,0.86%,0.00%,-17.54%,-16.81%
2018,Q1,Total,Total,Total,Coolamon,Total,129,188,264,198,s,4.17%,-24.70%,-55.56%,-33.33%
2018,Q1,Total,Total,Total,Coolamon,Non Strata,129,188,264,198,s,4.17%,-24.70%,-55.56%,-33.33%
2018,Q1,Total,Total,Total,Coonamble,Total,70,123,176,120,s,44.71%,-7.17%,-35.29%,37.50%
2018,Q1,Total,Total,Total,Coonamble,Non Strata,70,123,176,120,s,44.71%,-7.17%,-35.29%,37.50%
2018,Q1,Total,Total,Total,Cootamundra-Gundagai Regional,Total,150,200,248,213,54,-11.11%,-4.76%,8.00%,10.20%
2018,Q1,Total,Total,Total,Cootamundra-Gundagai Regional,Non Strata,150,200,248,213,54,-11.11%,-4.76%,8.00%,10.20%
2018,Q1,Total,Total,Total,Cowra,Total,160,238,283,237,45,-8.46%,3.48%,-25.00%,-18.18%
2018,Q1,Total,Total,Total,Cowra,Non Strata,163,251,284,241,43,-3.46%,9.52%,-28.33%,-20.37%
2018,Q1,Total,Total,Total,Cowra,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Cumberland,Total,570,685,860,730,515,-5.52%,-0.72%,-24.38%,-31.52%
2018,Q1,Total,Total,Total,Cumberland,Non Strata,805,880,1000,920,229,-3.30%,-1.12%,-32.45%,-33.24%
2018,Q1,Total,Total,Total,Cumberland,Strata,500,580,644,577,286,-2.14%,0.00%,-16.37%,-30.07%
2018,Q1,Total,Total,Total,Dubbo Regional,Total,278,350,433,356,209,2.94%,6.06%,-17.72%,0.97%
2018,Q1,Total,Total,Total,Dubbo Regional,Non Strata,278,350,435,358,203,1.45%,5.42%,-17.14%,3.05%
2018,Q1,Total,Total,Total,Dubbo Regional,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Dungog,Total,330,430,607,488,36,-21.82%,-8.99%,-29.41%,-18.18%
2018,Q1,Total,Total,Total,Dungog,Non Strata,330,430,607,488,36,-21.82%,-8.99%,-29.41%,-18.18%
2018,Q1,Total,Total,Total,Edward River,Total,160,200,290,240,47,-8.68%,-8.05%,38.24%,6.82%
2018,Q1,Total,Total,Total,Edward River,Non Strata,159,193,256,222,44,-12.10%,-14.44%,29.41%,2.33%
2018,Q1,Total,Total,Total,Edward River,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Eurobodalla,Total,385,456,560,485,278,2.59%,8.45%,-12.30%,-10.90%
2018,Q1,Total,Total,Total,Eurobodalla,Non Strata,418,492,589,520,220,3.47%,10.45%,-10.57%,-12.35%
2018,Q1,Total,Total,Total,Eurobodalla,Strata,299,344,400,353,58,-1.72%,32.63%,-18.31%,-4.92%
2018,Q1,Total,Total,Total,Fairfield,Total,659,772,861,761,308,0.00%,1.58%,-27.19%,-18.95%
2018,Q1,Total,Total,Total,Fairfield,Non Strata,721,800,900,819,249,-0.62%,-0.44%,-26.33%,-10.43%
2018,Q1,Total,Total,Total,Fairfield,Strata,420,485,610,513,59,7.54%,9.77%,-30.59%,-42.16%
2018,Q1,Total,Total,Total,Federation,Total,198,235,298,253,71,-11.32%,2.17%,-7.79%,7.58%
2018,Q1,Total,Total,Total,Federation,Non Strata,207,238,303,256,56,-11.21%,3.26%,-13.85%,7.69%
2018,Q1,Total,Total,Total,Federation,Strata,173,225,256,239,s,8.43%,0.67%,25.00%,7.14%
2018,Q1,Total,Total,Total,Forbes,Total,213,260,376,296,40,-5.97%,11.83%,5.26%,25.00%
2018,Q1,Total,Total,Total,Forbes,Non Strata,213,260,376,296,40,-5.97%,11.83%,5.26%,25.00%
2018,Q1,Total,Total,Total,Georges River,Total,685,909,1304,1026,322,-3.76%,-3.30%,-30.60%,-26.98%
2018,Q1,Total,Total,Total,Georges River,Non Strata,1165,1356,1603,1405,145,-4.30%,-5.83%,-34.09%,-29.61%
2018,Q1,Total,Total,Total,Georges River,Strata,625,700,800,715,177,0.00%,-1.41%,-27.46%,-24.68%
2018,Q1,Total,Total,Total,Gilgandra,Total,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Gilgandra,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Glen Innes,Total,163,210,235,211,35,6.06%,-2.78%,12.90%,16.67%
2018,Q1,Total,Total,Total,Glen Innes,Non Strata,163,210,235,211,35,6.06%,-2.78%,12.90%,16.67%
2018,Q1,Total,Total,Total,Goulburn Mulwaree,Total,384,452,576,488,135,11.60%,11.74%,-19.16%,-8.78%
2018,Q1,Total,Total,Total,Goulburn Mulwaree,Non Strata,385,455,584,493,130,8.33%,10.10%,-9.72%,-4.41%
2018,Q1,Total,Total,Total,Goulburn Mulwaree,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Greater Hume,Total,156,180,240,198,38,-34.55%,2.27%,8.57%,-26.92%
2018,Q1,Total,Total,Total,Greater Hume,Non Strata,156,180,240,198,38,-34.55%,2.27%,8.57%,-26.92%
2018,Q1,Total,Total,Total,Griffith,Total,237,320,370,333,76,-3.40%,1.59%,-37.70%,1.33%
2018,Q1,Total,Total,Total,Griffith,Non Strata,244,320,373,339,71,-4.48%,0.00%,-38.79%,-2.74%
2018,Q1,Total,Total,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Gunnedah,Total,279,340,435,358,61,8.80%,-2.86%,-4.69%,35.56%
2018,Q1,Total,Total,Total,Gunnedah,Non Strata,282,350,439,362,58,11.11%,-0.71%,-4.92%,31.82%
2018,Q1,Total,Total,Total,Gunnedah,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Gwydir,Total,143,158,246,187,s,-19.10%,-1.41%,-22.22%,-33.33%
2018,Q1,Total,Total,Total,Gwydir,Non Strata,143,158,246,187,s,-19.10%,-1.41%,-22.22%,-33.33%
2018,Q1,Total,Total,Total,Hawkesbury,Total,611,718,1063,867,200,-10.03%,7.09%,-3.85%,-21.26%
2018,Q1,Total,Total,Total,Hawkesbury,Non Strata,650,778,1204,933,168,-7.38%,11.94%,-7.18%,-22.22%
2018,Q1,Total,Total,Total,Hawkesbury,Strata,454,524,583,525,32,0.72%,15.43%,18.52%,-15.79%
2018,Q1,Total,Total,Total,Hay,Total,150,170,230,191,s,0.00%,30.77%,142.86%,88.89%
2018,Q1,Total,Total,Total,Hay,Non Strata,150,170,230,191,s,0.00%,30.77%,142.86%,88.89%
2018,Q1,Total,Total,Total,Hilltops,Total,210,255,310,259,57,-5.56%,-4.85%,-31.33%,-29.63%
2018,Q1,Total,Total,Total,Hilltops,Non Strata,212,259,311,262,56,-4.17%,-4.17%,-30.86%,-29.11%
2018,Q1,Total,Total,Total,Hilltops,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Hornsby,Total,727,1106,1400,1108,374,-8.60%,1.00%,-23.20%,-21.76%
2018,Q1,Total,Total,Total,Hornsby,Non Strata,1171,1350,1514,1377,222,-2.17%,-3.54%,-32.93%,-21.28%
2018,Q1,Total,Total,Total,Hornsby,Strata,628,693,790,716,152,1.91%,-1.00%,-2.56%,-22.45%
2018,Q1,Total,Total,Total,Hunters Hill,Total,1157,1900,2960,2165,31,6.74%,-19.66%,-35.42%,-36.73%
2018,Q1,Total,Total,Total,Hunters Hill,Non Strata,2200,2900,3450,2969,s,5.44%,-12.12%,-22.73%,-41.38%
2018,Q1,Total,Total,Total,Hunters Hill,Strata,874,1154,1509,1188,s,33.43%,15.93%,-46.15%,-30.00%
2018,Q1,Total,Total,Total,Inner West,Total,785,1215,1617,1275,501,-5.81%,4.20%,-32.93%,-21.72%
2018,Q1,Total,Total,Total,Inner West,Non Strata,1325,1560,1950,1658,265,1.76%,-5.74%,-38.94%,-12.54%
2018,Q1,Total,Total,Total,Inner West,Strata,650,770,953,845,236,-2.45%,1.05%,-24.60%,-29.97%
2018,Q1,Total,Total,Total,Inverell,Total,230,285,411,334,58,7.55%,22.32%,-22.67%,0.00%
2018,Q1,Total,Total,Total,Inverell,Non Strata,230,285,411,334,58,7.55%,22.32%,-22.67%,0.00%
2018,Q1,Total,Total,Total,Junee,Total,207,293,368,334,s,28.57%,20.37%,0.00%,-14.29%
2018,Q1,Total,Total,Total,Junee,Non Strata,207,293,368,334,s,28.57%,20.37%,0.00%,-14.29%
2018,Q1,Total,Total,Total,Kempsey,Total,265,330,414,350,130,0.15%,-5.18%,-20.73%,-28.96%
2018,Q1,Total,Total,Total,Kempsey,Non Strata,269,335,419,357,122,-2.19%,-6.94%,-15.28%,-24.22%
2018,Q1,Total,Total,Total,Kempsey,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Kiama,Total,760,890,1164,947,86,-4.04%,7.94%,-18.87%,-18.87%
2018,Q1,Total,Total,Total,Kiama,Non Strata,820,959,1200,1026,70,-1.94%,12.82%,-16.67%,-23.91%
2018,Q1,Total,Total,Total,Kiama,Strata,570,623,653,602,s,2.05%,-3.86%,-27.27%,14.29%
2018,Q1,Total,Total,Total,Ku-Ring-Gai,Total,1203,1750,2284,1845,374,0.92%,-5.56%,-22.08%,-26.09%
2018,Q1,Total,Total,Total,Ku-Ring-Gai,Non Strata,1755,2065,2700,2266,243,-1.90%,-11.28%,-19.80%,-24.06%
2018,Q1,Total,Total,Total,Ku-Ring-Gai,Strata,853,975,1250,1064,131,5.98%,4.68%,-25.99%,-29.57%
2018,Q1,Total,Total,Total,Kyogle,Total,244,288,354,292,32,-5.35%,-10.44%,-30.43%,-5.88%
2018,Q1,Total,Total,Total,Kyogle,Non Strata,240,290,358,293,31,-4.53%,-9.66%,-32.61%,-8.82%
2018,Q1,Total,Total,Total,Kyogle,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Lachlan,Total,75,128,221,160,s,-27.56%,-27.14%,15.79%,83.33%
2018,Q1,Total,Total,Total,Lachlan,Non Strata,75,128,221,160,s,-27.56%,-27.14%,15.79%,83.33%
2018,Q1,Total,Total,Total,Lake Macquarie,Total,465,560,688,591,831,-1.75%,5.66%,-13.17%,-17.40%
2018,Q1,Total,Total,Total,Lake Macquarie,Non Strata,484,580,711,611,716,-2.52%,5.45%,-14.35%,-15.07%
2018,Q1,Total,Total,Total,Lake Macquarie,Strata,390,444,525,470,115,0.68%,3.79%,-4.96%,-29.45%
2018,Q1,Total,Total,Total,Lane Cove,Total,764,1090,2235,1719,156,2.83%,19.13%,-30.97%,1.96%
2018,Q1,Total,Total,Total,Lane Cove,Non Strata,2034,2704,3790,3086,60,0.90%,-1.67%,-31.03%,27.66%
2018,Q1,Total,Total,Total,Lane Cove,Strata,716,818,919,864,96,2.19%,0.31%,-30.94%,-9.43%
2018,Q1,Total,Total,Total,Leeton,Total,165,210,288,239,54,-4.55%,-21.50%,-1.82%,50.00%
2018,Q1,Total,Total,Total,Leeton,Non Strata,165,230,306,246,47,-2.13%,-20.14%,-11.32%,42.42%
2018,Q1,Total,Total,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Lismore,Total,319,402,491,425,200,6.08%,11.84%,-15.97%,4.17%
2018,Q1,Total,Total,Total,Lismore,Non Strata,353,430,511,447,174,5.98%,13.91%,-16.35%,2.96%
2018,Q1,Total,Total,Total,Lismore,Strata,237,290,314,278,s,4.50%,26.09%,-13.33%,13.04%
2018,Q1,Total,Total,Total,Lithgow,Total,285,335,425,365,91,1.06%,19.64%,-7.14%,-6.19%
2018,Q1,Total,Total,Total,Lithgow,Non Strata,285,335,425,365,91,0.60%,19.64%,-6.19%,-3.19%
2018,Q1,Total,Total,Total,Liverpool,Total,595,725,850,723,469,-0.68%,-2.68%,-18.15%,-29.15%
2018,Q1,Total,Total,Total,Liverpool,Non Strata,715,790,900,821,327,-3.66%,-3.07%,-16.79%,-31.16%
2018,Q1,Total,Total,Total,Liverpool,Strata,420,500,560,497,142,-4.72%,-5.66%,-21.11%,-24.06%
2018,Q1,Total,Total,Total,Liverpool Plains,Total,157,218,250,216,s,-2.25%,-20.91%,0.00%,57.89%
2018,Q1,Total,Total,Total,Liverpool Plains,Non Strata,157,218,250,216,s,-2.25%,-20.91%,0.00%,57.89%
2018,Q1,Total,Total,Total,Lockhart,Total,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Lockhart,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Maitland,Total,394,450,545,472,364,0.39%,5.26%,-20.18%,-15.94%
2018,Q1,Total,Total,Total,Maitland,Non Strata,407,460,550,484,333,0.00%,4.55%,-18.58%,-11.90%
2018,Q1,Total,Total,Total,Maitland,Strata,303,350,381,344,31,0.00%,16.67%,-34.04%,-43.64%
2018,Q1,Total,Total,Total,Mid-Coast,Total,335,414,550,445,535,-2.59%,0.98%,-16.01%,-16.54%
2018,Q1,Total,Total,Total,Mid-Coast,Non Strata,349,450,580,472,417,0.45%,3.45%,-17.26%,-13.66%
2018,Q1,Total,Total,Total,Mid-Coast,Strata,289,343,390,350,118,-0.72%,1.03%,-11.28%,-25.32%
2018,Q1,Total,Total,Total,Mid-Western Regional,Total,286,378,467,389,115,1.34%,4.42%,-25.32%,-8.00%
2018,Q1,Total,Total,Total,Mid-Western Regional,Non Strata,293,379,468,390,114,-2.07%,4.49%,-22.97%,-8.06%
2018,Q1,Total,Total,Total,Mid-Western Regional,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Moree Plains,Total,135,230,340,248,37,1.77%,31.43%,-11.90%,-7.50%
2018,Q1,Total,Total,Total,Moree Plains,Non Strata,133,245,340,250,36,8.41%,40.00%,-14.29%,-10.00%
2018,Q1,Total,Total,Total,Moree Plains,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Mosman,Total,960,1650,3165,2261,109,1.85%,-25.84%,-33.13%,-16.79%
2018,Q1,Total,Total,Total,Mosman,Non Strata,2825,3415,4260,3927,38,-14.62%,-14.62%,-30.91%,-35.59%
2018,Q1,Total,Total,Total,Mosman,Strata,869,1040,1475,1369,71,-6.60%,-9.76%,-34.26%,-1.39%
2018,Q1,Total,Total,Total,Murray River,Total,237,317,415,329,51,-5.09%,-9.43%,-17.74%,-19.05%
2018,Q1,Total,Total,Total,Murray River,Non Strata,238,333,426,335,48,-6.47%,-8.28%,-14.29%,2.13%
2018,Q1,Total,Total,Total,Murray River,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Murrumbidgee,Total,127,160,193,171,s,-13.51%,-9.60%,-35.29%,0.00%
2018,Q1,Total,Total,Total,Murrumbidgee,Non Strata,127,160,193,171,s,-13.51%,-9.60%,-35.29%,0.00%
2018,Q1,Total,Total,Total,Muswellbrook,Total,249,322,361,314,56,3.87%,25.66%,-30.86%,16.67%
2018,Q1,Total,Total,Total,Muswellbrook,Non Strata,249,322,361,314,56,3.87%,25.66%,-25.33%,16.67%
2018,Q1,Total,Total,Total,Nambucca,Total,338,400,490,423,77,7.02%,9.59%,-10.47%,-28.70%
2018,Q1,Total,Total,Total,Nambucca,Non Strata,334,400,491,424,75,1.27%,3.90%,0.00%,-13.79%
2018,Q1,Total,Total,Total,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Narrabri,Total,220,280,443,320,42,-1.75%,3.70%,13.51%,27.27%
2018,Q1,Total,Total,Total,Narrabri,Non Strata,220,280,443,320,42,-1.75%,3.70%,13.51%,27.27%
2018,Q1,Total,Total,Total,Narrandera,Total,126,166,187,176,s,8.85%,-0.90%,-8.00%,27.78%
2018,Q1,Total,Total,Total,Narrandera,Non Strata,126,166,187,176,s,8.85%,-0.90%,-8.00%,27.78%
2018,Q1,Total,Total,Total,Narromine,Total,171,208,359,254,s,2.47%,-11.32%,-56.25%,-36.36%
2018,Q1,Total,Total,Total,Narromine,Non Strata,171,208,359,254,s,2.47%,-11.32%,-56.25%,-36.36%
2018,Q1,Total,Total,Total,Newcastle,Total,505,615,750,654,687,3.36%,11.82%,-16.83%,-20.94%
2018,Q1,Total,Total,Total,Newcastle,Non Strata,530,640,770,685,487,2.89%,12.28%,-17.88%,-20.42%
2018,Q1,Total,Total,Total,Newcastle,Strata,421,533,680,578,200,8.57%,12.23%,-14.16%,-22.18%
2018,Q1,Total,Total,Total,North Sydney,Total,912,1200,1753,1428,301,0.00%,-5.44%,-19.30%,-14.97%
2018,Q1,Total,Total,Total,North Sydney,Non Strata,2000,2600,3015,2628,49,0.00%,-0.23%,-9.26%,-22.22%
2018,Q1,Total,Total,Total,North Sydney,Strata,882,1095,1425,1195,252,-2.93%,-4.78%,-21.00%,-13.40%
2018,Q1,Total,Total,Total,Northern Beaches,Total,895,1410,1850,1504,792,-8.14%,-7.24%,-28.46%,-19.59%
2018,Q1,Total,Total,Total,Northern Beaches,Non Strata,1530,1825,2300,2005,399,2.96%,-3.18%,-34.80%,-24.00%
2018,Q1,Total,Total,Total,Northern Beaches,Strata,755,890,1185,995,393,-6.32%,-4.91%,-20.61%,-14.57%
2018,Q1,Total,Total,Total,Oberon,Total,295,360,703,498,s,-24.05%,5.57%,-19.23%,-27.59%
2018,Q1,Total,Total,Total,Oberon,Non Strata,328,442,716,536,s,-6.75%,27.19%,-30.77%,-30.77%
2018,Q1,Total,Total,Total,Oberon,Strata,-,-,-,-,-,-,-,-,-
2018,Q1,Total,Total,Total,Orange,Total,327,390,488,417,231,0.26%,16.24%,-14.13%,3.13%
2018,Q1,Total,Total,Total,Orange,Non Strata,338,408,494,431,213,0.62%,16.43%,-15.14%,7.58%
2018,Q1,Total,Total,Total,Orange,Strata,228,247,292,258,s,10.02%,-2.95%,0.00%,-30.77%
2018,Q1,Total,Total,Total,Parkes,Total,182,215,298,243,61,-12.51%,-13.31%,-15.28%,19.61%
2018,Q1,Total,Total,Total,Parkes,Non Strata,182,215,298,243,61,-12.51%,-13.31%,-15.28%,19.61%
