Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2019,Q2,Total,Total,Total,Bogan,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Bourke,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Bourke,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Broken Hill,Total,80,113,190,139,73,-15.09%,-18.48%,17.74%,-5.19%
2019,Q2,Total,Total,Total,Broken Hill,Non Strata,80,113,190,139,73,-15.09%,-18.48%,17.74%,-5.19%
2019,Q2,Total,Total,Total,Burwood,Total,620,830,1026,920,101,6.41%,-5.25%,80.36%,-6.48%
2019,Q2,Total,Total,Total,Burwood,Non Strata,1013,1265,1795,1368,s,5.59%,-25.59%,93.33%,-23.68%
2019,Q2,Total,Total,Total,Burwood,Strata,586,728,873,739,72,3.93%,-6.73%,75.61%,2.86%
2019,Q2,Total,Total,Total,Byron,Total,725,850,1165,998,122,-2.86%,-3.41%,15.09%,-16.44%
2019,Q2,Total,Total,Total,Byron,Non Strata,750,950,1200,1039,91,0.00%,0.26%,26.39%,-20.18%
2019,Q2,Total,Total,Total,Byron,Strata,683,765,915,875,31,0.20%,8.13%,-8.82%,-3.12%
2019,Q2,Total,Total,Total,Cabonne,Total,224,348,773,499,32,63.92%,-6.84%,3.23%,-17.95%
2019,Q2,Total,Total,Total,Cabonne,Non Strata,224,348,773,499,32,63.92%,-6.84%,3.23%,-17.95%
2019,Q2,Total,Total,Total,Camden,Total,620,685,770,711,315,-0.72%,-7.43%,17.98%,-15.09%
2019,Q2,Total,Total,Total,Camden,Non Strata,628,695,775,718,299,-1.07%,-7.33%,18.65%,-13.83%
2019,Q2,Total,Total,Total,Camden,Strata,469,549,658,582,s,18.57%,-15.54%,6.67%,-33.33%
2019,Q2,Total,Total,Total,Campbelltown,Total,462,545,630,550,401,-0.91%,-11.67%,12.01%,-23.33%
2019,Q2,Total,Total,Total,Campbelltown,Non Strata,520,575,650,585,323,-0.35%,-11.54%,10.24%,-21.79%
2019,Q2,Total,Total,Total,Campbelltown,Strata,365,404,454,407,78,-3.93%,-16.29%,20.00%,-29.09%
2019,Q2,Total,Total,Total,Canada Bay,Total,793,1018,1474,1207,319,-0.20%,-6.69%,67.89%,-5.90%
2019,Q2,Total,Total,Total,Canada Bay,Non Strata,1425,1650,2085,1787,108,-6.25%,-19.02%,71.43%,10.20%
2019,Q2,Total,Total,Total,Canada Bay,Strata,740,860,1021,910,211,1.18%,-6.52%,66.14%,-12.45%
2019,Q2,Total,Total,Total,Canterbury-Bankstown,Total,575,737,900,762,862,-3.06%,-1.64%,33.23%,-22.34%
2019,Q2,Total,Total,Total,Canterbury-Bankstown,Non Strata,770,867,1009,917,504,-0.34%,-12.42%,31.25%,-9.84%
2019,Q2,Total,Total,Total,Canterbury-Bankstown,Strata,455,536,635,544,358,-1.74%,-11.05%,36.12%,-35.03%
2019,Q2,Total,Total,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Central Coast,Total,470,590,715,623,"1,243",0.00%,-7.09%,12.59%,-17.13%
2019,Q2,Total,Total,Total,Central Coast,Non Strata,515,620,750,663,967,0.00%,-6.77%,11.02%,-18.26%
2019,Q2,Total,Total,Total,Central Coast,Strata,380,450,571,486,276,-8.16%,-10.89%,18.45%,-12.93%
2019,Q2,Total,Total,Total,Central Darling,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Central Darling,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Cessnock,Total,325,385,486,423,240,-2.41%,-1.28%,29.03%,-20.79%
2019,Q2,Total,Total,Total,Cessnock,Non Strata,340,395,496,434,223,-1.62%,-1.25%,34.34%,-17.10%
2019,Q2,Total,Total,Total,Cessnock,Strata,265,289,325,286,s,1.76%,3.21%,-15.00%,-50.00%
2019,Q2,Total,Total,Total,Clarence Valley,Total,300,390,485,407,226,-0.32%,5.41%,20.21%,-16.61%
2019,Q2,Total,Total,Total,Clarence Valley,Non Strata,300,390,485,404,198,-1.14%,3.04%,23.75%,-18.52%
2019,Q2,Total,Total,Total,Clarence Valley,Strata,320,400,514,423,s,5.26%,19.58%,0.00%,0.00%
2019,Q2,Total,Total,Total,Cobar,Total,153,225,265,212,s,0.0%,-2.2%,40.0%,180.0%
2019,Q2,Total,Total,Total,Cobar,Non Strata,153,225,265,212,s,0.0%,-2.2%,40.0%,180.0%
2019,Q2,Total,Total,Total,Coffs Harbour,Total,420,520,650,538,277,4.52%,2.97%,13.06%,-19.71%
2019,Q2,Total,Total,Total,Coffs Harbour,Non Strata,470,550,666,572,204,0.23%,0.18%,8.51%,-20.00%
2019,Q2,Total,Total,Total,Coffs Harbour,Strata,320,375,510,444,73,14.68%,3.16%,28.07%,-18.89%
2019,Q2,Total,Total,Total,Coolamon,Total,102,180,319,223,s,-12.20%,76.47%,-17.65%,75.00%
2019,Q2,Total,Total,Total,Coolamon,Non Strata,102,180,319,223,s,-12.20%,76.47%,-17.65%,75.00%
2019,Q2,Total,Total,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Gundagai,Total,201,267,323,264,40,11.70%,0.09%,11.11%,-21.57%
2019,Q2,Total,Total,Total,Gundagai,Non Strata,211,268,325,266,39,12.02%,0.37%,8.33%,-23.53%
2019,Q2,Total,Total,Total,Gundagai,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Cowra,Total,220,274,320,274,60,6.61%,16.10%,46.34%,-13.04%
2019,Q2,Total,Total,Total,Cowra,Non Strata,220,274,320,274,60,6.61%,13.93%,46.34%,-11.76%
2019,Q2,Total,Total,Total,Cumberland,Total,560,672,800,712,559,-1.18%,1.05%,52.73%,-20.14%
2019,Q2,Total,Total,Total,Cumberland,Non Strata,700,780,875,803,275,0.61%,-10.86%,30.95%,-10.71%
2019,Q2,Total,Total,Total,Cumberland,Strata,489,570,651,624,284,3.72%,-3.15%,82.05%,-27.55%
2019,Q2,Total,Total,Total,Western Plains Regional,Total,282,350,420,361,183,0.29%,-2.23%,7.02%,-21.12%
2019,Q2,Total,Total,Total,Western Plains Regional,Non Strata,288,356,422,363,178,1.6%,-1.3%,6.6%,-19.8%
2019,Q2,Total,Total,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Dungog,Total,378,516,775,589,32,14.09%,6.44%,77.78%,-17.95%
2019,Q2,Total,Total,Total,Dungog,Non Strata,378,516,775,589,32,14.09%,6.44%,77.78%,-17.95%
2019,Q2,Total,Total,Total,Edward River,Total,152,195,225,192,s,-18.75%,-0.51%,-16.00%,-47.50%
2019,Q2,Total,Total,Total,Edward River,Non Strata,152,195,225,192,s,-18.75%,1.56%,-16.00%,-40.00%
2019,Q2,Total,Total,Total,Eurobodalla,Total,380,467,569,482,227,-1.42%,-2.51%,15.82%,-19.22%
2019,Q2,Total,Total,Total,Eurobodalla,Non Strata,420,500,625,526,175,2.04%,-2.91%,2.34%,-23.91%
2019,Q2,Total,Total,Total,Eurobodalla,Strata,299,333,379,335,52,-0.75%,-2.78%,108.00%,1.96%
2019,Q2,Total,Total,Total,Fairfield,Total,543,671,760,650,339,-1.32%,-9.32%,48.03%,-18.12%
2019,Q2,Total,Total,Total,Fairfield,Non Strata,629,700,785,712,267,-2.30%,-12.12%,48.33%,-12.75%
2019,Q2,Total,Total,Total,Fairfield,Strata,365,408,463,421,72,-2.98%,-8.53%,46.94%,-33.33%
2019,Q2,Total,Total,Total,Federation,Total,180,243,334,266,68,-8.49%,2.36%,4.62%,0.00%
2019,Q2,Total,Total,Total,Federation,Non Strata,190,260,360,279,57,-1.9%,4.0%,3.6%,7.6%
2019,Q2,Total,Total,Total,Federation,Strata,177,187,234,198,s,-29.10%,3.60%,10.00%,-26.67%
2019,Q2,Total,Total,Total,Forbes,Total,180,250,375,277,49,9.17%,0.20%,81.48%,44.12%
2019,Q2,Total,Total,Total,Forbes,Non Strata,180,250,375,277,49,9.17%,0.20%,81.48%,44.12%
2019,Q2,Total,Total,Total,Georges River,Total,630,820,1104,930,386,0.06%,-8.89%,29.53%,-13.84%
2019,Q2,Total,Total,Total,Georges River,Non Strata,960,1125,1413,1231,186,-6.25%,-11.97%,30.07%,-8.82%
2019,Q2,Total,Total,Total,Georges River,Strata,561,633,715,651,200,-2.58%,-9.21%,29.03%,-18.03%
2019,Q2,Total,Total,Total,Gilgandra,Total,150,218,323,262,s,29.38%,47.80%,-8.33%,0.00%
2019,Q2,Total,Total,Total,Gilgandra,Non Strata,150,218,323,262,s,29.38%,47.80%,-8.33%,0.00%
2019,Q2,Total,Total,Total,Glen Innes Severn,Total,159,210,288,240,35,2.44%,23.53%,-14.63%,-5.41%
2019,Q2,Total,Total,Total,Glen Innes Severn,Non Strata,159,210,288,240,35,2.44%,23.53%,-14.63%,-5.41%
2019,Q2,Total,Total,Total,Goulburn Mulwaree,Total,350,417,513,449,103,-1.28%,-6.38%,11.96%,-27.97%
2019,Q2,Total,Total,Total,Goulburn Mulwaree,Non Strata,350,418,517,450,100,-1.6%,-6.4%,11.1%,-27.0%
2019,Q2,Total,Total,Total,Goulburn Mulwaree,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Greater Hume Shire,Total,126,200,325,228,36,3.91%,3.91%,9.09%,-5.26%
2019,Q2,Total,Total,Total,Greater Hume Shire,Non Strata,126,200,325,228,36,3.91%,3.91%,9.09%,-5.26%
2019,Q2,Total,Total,Total,Griffith,Total,313,365,443,386,75,2.10%,10.61%,63.04%,-27.88%
2019,Q2,Total,Total,Total,Griffith,Non Strata,315,372,452,389,72,4.06%,12.73%,56.52%,-28.71%
2019,Q2,Total,Total,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Gunnedah,Total,245,323,448,344,36,2.4%,2.4%,16.1%,-12.2%
2019,Q2,Total,Total,Total,Gunnedah,Non Strata,245,323,448,344,36,2.4%,2.4%,16.1%,-7.7%
2019,Q2,Total,Total,Total,Gwydir,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Gwydir,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Hawkesbury,Total,575,690,980,805,189,-1.43%,-2.82%,30.34%,-11.68%
2019,Q2,Total,Total,Total,Hawkesbury,Non Strata,620,720,1000,849,166,-4.0%,-5.9%,40.7%,-5.1%
2019,Q2,Total,Total,Total,Hawkesbury,Strata,413,515,550,489,s,13.2%,-3.6%,-14.8%,-41.0%
2019,Q2,Total,Total,Total,Hay,Total,75,139,160,139,s,15.91%,7.83%,125.00%,0.00%
2019,Q2,Total,Total,Total,Hay,Non Strata,75,139,160,139,s,15.91%,7.83%,125.00%,0.00%
2019,Q2,Total,Total,Total,Hilltops,Total,208,285,335,278,63,14.00%,14.00%,10.53%,-24.10%
2019,Q2,Total,Total,Total,Hilltops,Non Strata,215,287,335,281,61,14.80%,14.12%,7.02%,-24.69%
2019,Q2,Total,Total,Total,Hilltops,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Hornsby,Total,690,950,1190,986,401,-2.56%,-12.28%,30.62%,-13.76%
2019,Q2,Total,Total,Total,Hornsby,Non Strata,990,1140,1325,1177,250,-2.98%,-13.96%,27.55%,-7.75%
2019,Q2,Total,Total,Total,Hornsby,Strata,608,660,719,670,151,2.05%,-5.10%,36.04%,-22.16%
2019,Q2,Total,Total,Total,Hunters Hill,Total,852,1750,2700,2117,s,-21.17%,-18.22%,-32.56%,-43.14%
2019,Q2,Total,Total,Total,Hunters Hill,Non Strata,1825,2534,3838,2925,s,-4.38%,-10.30%,-33.33%,-47.06%
2019,Q2,Total,Total,Total,Hunters Hill,Strata,623,755,869,793,s,-50.81%,-24.50%,-31.25%,-35.29%
2019,Q2,Total,Total,Total,Inner West,Total,782,1150,1550,1661,713,4.55%,-0.22%,51.38%,-9.52%
2019,Q2,Total,Total,Total,Inner West,Non Strata,1200,1400,1720,1526,365,1.63%,-5.72%,36.19%,-2.41%
2019,Q2,Total,Total,Total,Inner West,Strata,649,768,955,1802,348,9.7%,-3.1%,71.4%,-15.9%
2019,Q2,Total,Total,Total,Inverell,Total,208,245,278,263,51,-3.9%,2.9%,0.0%,-33.8%
2019,Q2,Total,Total,Total,Inverell,Non Strata,208,245,278,263,51,-3.92%,2.51%,0.00%,-32.89%
2019,Q2,Total,Total,Total,Junee,Total,169,235,315,246,s,23.68%,-3.29%,137.50%,-17.39%
2019,Q2,Total,Total,Total,Junee,Non Strata,169,235,315,246,s,23.7%,-3.3%,137.5%,-17.4%
2019,Q2,Total,Total,Total,Kempsey,Total,282,395,608,540,116,15.35%,19.09%,27.47%,-20.55%
2019,Q2,Total,Total,Total,Kempsey,Non Strata,258,355,450,358,81,3.80%,1.87%,-4.71%,-37.69%
2019,Q2,Total,Total,Total,Kempsey,Strata,760,1000,1300,962,35,183.69%,230.58%,483.33%,118.75%
2019,Q2,Total,Total,Total,Kiama,Total,724,826,1040,920,92,6.61%,-11.01%,26.03%,-10.68%
2019,Q2,Total,Total,Total,Kiama,Non Strata,740,825,1040,938,77,-1.20%,-13.39%,40.00%,-1.28%
2019,Q2,Total,Total,Total,Kiama,Strata,655,865,1000,826,s,36.11%,30.57%,-16.67%,-40.00%
2019,Q2,Total,Total,Total,Ku-Ring-Gai,Total,1085,1570,2078,1675,427,0.21%,-8.05%,44.26%,1.67%
2019,Q2,Total,Total,Total,Ku-Ring-Gai,Non Strata,1577,1894,2388,2081,264,-1.37%,-12.04%,41.94%,8.20%
2019,Q2,Total,Total,Total,Ku-Ring-Gai,Strata,780,930,1195,1017,163,4.20%,-4.47%,48.18%,-7.39%
2019,Q2,Total,Total,Total,Kyogle,Total,248,288,398,330,s,1.41%,-15.44%,62.50%,-27.78%
2019,Q2,Total,Total,Total,Kyogle,Non Strata,248,288,398,330,s,1.41%,-15.44%,62.50%,-27.78%
2019,Q2,Total,Total,Total,Lachlan,Total,85,130,195,140,s,-5.11%,-7.14%,-23.53%,-27.78%
2019,Q2,Total,Total,Total,Lachlan,Non Strata,85,130,195,140,s,-5.11%,-7.14%,-23.53%,-27.78%
2019,Q2,Total,Total,Total,Lake Macquarie,Total,460,555,680,584,706,-1.86%,-2.72%,7.46%,-19.77%
2019,Q2,Total,Total,Total,Lake Macquarie,Non Strata,484,570,705,602,620,-2.15%,-3.39%,8.20%,-17.22%
2019,Q2,Total,Total,Total,Lake Macquarie,Strata,390,444,520,456,86,-2.15%,-1.39%,2.38%,-34.35%
2019,Q2,Total,Total,Total,Lane Cove,Total,687,921,1710,1544,172,-7.92%,-1.47%,28.36%,3.61%
2019,Q2,Total,Total,Total,Lane Cove,Non Strata,1750,2138,2845,3073,56,4.27%,-11.31%,24.44%,3.70%
2019,Q2,Total,Total,Total,Lane Cove,Strata,660,724,924,805,116,-6.6%,-10.4%,30.3%,3.6%
2019,Q2,Total,Total,Total,Leeton,Total,181,246,310,254,50,11.30%,23.12%,13.64%,-5.66%
2019,Q2,Total,Total,Total,Leeton,Non Strata,198,270,340,272,41,12.50%,32.68%,13.89%,-18.00%
2019,Q2,Total,Total,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Lismore,Total,335,395,489,425,175,5.33%,0.57%,27.74%,-15.87%
2019,Q2,Total,Total,Total,Lismore,Non Strata,352,410,510,442,153,7.61%,-1.20%,21.43%,-17.30%
2019,Q2,Total,Total,Total,Lismore,Strata,261,317,340,308,s,13.0%,13.9%,100.0%,-4.4%
2019,Q2,Total,Total,Total,Lithgow,Total,270,360,428,375,59,4.35%,2.56%,5.36%,-38.54%
2019,Q2,Total,Total,Total,Lithgow,Non Strata,270,360,428,375,59,4.35%,2.27%,7.27%,-37.89%
2019,Q2,Total,Total,Total,Liverpool,Total,554,685,800,680,455,-2.91%,-3.52%,43.08%,-18.60%
2019,Q2,Total,Total,Total,Liverpool,Non Strata,645,728,836,745,348,-4.28%,-7.91%,39.76%,-10.08%
2019,Q2,Total,Total,Total,Liverpool,Strata,406,480,533,467,107,-9.40%,-7.96%,55.07%,-37.79%
2019,Q2,Total,Total,Total,Liverpool Plains,Total,150,203,239,199,s,-9.0%,7.1%,0.0%,-37.1%
2019,Q2,Total,Total,Total,Liverpool Plains,Non Strata,150,203,239,199,s,-9.0%,7.1%,0.0%,-37.1%
2019,Q2,Total,Total,Total,Lockhart,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Lockhart,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Maitland,Total,382,470,560,482,304,2.73%,1.08%,17.37%,-27.45%
2019,Q2,Total,Total,Total,Maitland,Non Strata,391,478,570,489,290,0.63%,1.49%,21.34%,-25.64%
2019,Q2,Total,Total,Total,Maitland,Strata,309,324,397,344,s,-11.04%,-1.74%,-30.00%,-51.72%
2019,Q2,Total,Total,Total,Mid-Coast,Total,335,433,558,455,437,5.10%,-2.04%,11.20%,-25.04%
2019,Q2,Total,Total,Total,Mid-Coast,Non Strata,355,455,575,475,367,5.81%,-2.05%,10.21%,-22.08%
2019,Q2,Total,Total,Total,Mid-Coast,Strata,271,353,430,355,70,-3.42%,-4.08%,16.67%,-37.50%
2019,Q2,Total,Total,Total,Mid-Western Regional,Total,310,387,500,410,132,-4.6%,1.7%,3.9%,-9.0%
2019,Q2,Total,Total,Total,Mid-Western Regional,Non Strata,318,405,520,420,121,-2.29%,5.19%,-2.42%,-15.38%
2019,Q2,Total,Total,Total,Mid-Western Regional,Strata,283,306,333,302,s,2.34%,21.19%,266.67%,450.00%
2019,Q2,Total,Total,Total,Moree Plains,Total,90,126,211,167,32,-28.98%,-29.89%,100.00%,-8.57%
2019,Q2,Total,Total,Total,Moree Plains,Non Strata,90,126,211,167,32,-28.98%,-29.89%,100.00%,-8.57%
2019,Q2,Total,Total,Total,Mosman,Total,915,1925,3180,2254,113,16.67%,-14.82%,32.94%,-8.87%
2019,Q2,Total,Total,Total,Mosman,Non Strata,2721,3450,4325,3662,48,-4.23%,-22.12%,50.00%,-7.69%
2019,Q2,Total,Total,Total,Mosman,Strata,780,950,1413,1214,65,-3.06%,-12.44%,22.64%,-9.72%
2019,Q2,Total,Total,Total,Murray River,Total,279,387,464,378,41,22.9%,26.9%,0.0%,-30.5%
2019,Q2,Total,Total,Total,Murray River,Non Strata,337,394,468,393,38,23.1%,15.9%,8.6%,-19.2%
2019,Q2,Total,Total,Total,Murray River,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Murrumbidgee,Total,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Murrumbidgee,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Muswellbrook,Total,216,300,350,321,70,-6.3%,7.1%,25.0%,-20.5%
2019,Q2,Total,Total,Total,Muswellbrook,Non Strata,221,320,360,334,62,-1.69%,10.17%,16.98%,-21.52%
2019,Q2,Total,Total,Total,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Nambucca,Total,300,375,530,413,58,-3.9%,-3.9%,-10.8%,-31.0%
2019,Q2,Total,Total,Total,Nambucca,Non Strata,304,380,544,423,54,-5.00%,-6.69%,-8.47%,-27.03%
2019,Q2,Total,Total,Total,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2019,Q2,Total,Total,Total,Narrabri,Total,169,265,324,260,s,6.00%,-10.17%,-41.18%,-42.86%
2019,Q2,Total,Total,Total,Narrabri,Non Strata,169,265,324,260,s,6.00%,-10.17%,-41.18%,-42.86%
2019,Q2,Total,Total,Total,Narrandera,Total,109,133,181,147,s,-30.5%,-19.7%,-37.5%,-44.4%
2019,Q2,Total,Total,Total,Narrandera,Non Strata,109,133,181,147,s,-30.5%,-19.7%,-37.5%,-44.4%
2019,Q2,Total,Total,Total,Narromine,Total,183,224,265,230,s,-23.50%,1.85%,60.00%,-27.27%
2019,Q2,Total,Total,Total,Narromine,Non Strata,183,224,265,230,s,-23.50%,1.85%,60.00%,-27.27%
2019,Q2,Total,Total,Total,Newcastle,Total,460,575,706,612,624,-0.79%,-4.72%,20.46%,-19.79%
2019,Q2,Total,Total,Total,Newcastle,Non Strata,480,590,720,624,474,-1.67%,-7.45%,20.30%,-9.89%
2019,Q2,Total,Total,Total,Newcastle,Strata,420,528,695,571,150,3.43%,3.94%,20.97%,-40.48%
2019,Q2,Total,Total,Total,North Sydney,Total,813,1060,1725,1482,315,-12.03%,-11.67%,26.00%,-14.86%
2019,Q2,Total,Total,Total,North Sydney,Non Strata,2050,2650,4010,3182,49,11.46%,8.16%,-5.77%,-12.50%
2019,Q2,Total,Total,Total,North Sydney,Strata,762,978,1319,1169,266,-7.70%,-9.57%,34.34%,-15.29%
2019,Q2,Total,Total,Total,Northern Beaches,Total,820,1275,1710,1375,933,0.99%,-8.93%,18.10%,-3.62%
2019,Q2,Total,Total,Total,Northern Beaches,Non Strata,1371,1673,2200,1824,478,1.67%,-3.88%,15.74%,-4.40%
2019,Q2,Total,Total,Total,Northern Beaches,Strata,694,815,1083,902,455,0.74%,-8.68%,20.69%,-2.78%
2019,Q2,Total,Total,Total,Oberon,Total,311,346,434,398,s,-18.59%,-12.13%,25.00%,-9.09%
2019,Q2,Total,Total,Total,Oberon,Non Strata,311,346,434,398,s,-18.59%,-12.13%,25.00%,-9.09%
2019,Q2,Total,Total,Total,Orange,Total,347,400,499,428,195,-0.62%,2.56%,33.56%,-17.02%
2019,Q2,Total,Total,Total,Orange,Non Strata,358,416,500,436,176,0.85%,3.88%,37.50%,-18.52%
2019,Q2,Total,Total,Total,Orange,Strata,210,291,363,353,s,11.71%,-1.36%,5.56%,0.00%
2019,Q2,Total,Total,Total,Parkes,Total,200,260,346,288,64,-4.2%,2.0%,77.8%,4.9%
2019,Q2,Total,Total,Total,Parkes,Non Strata,200,260,346,288,64,-5.88%,1.96%,88.24%,4.92%
2019,Q2,Total,Total,Total,Parramatta,Total,630,764,1050,2999,808,-0.78%,-3.90%,61.60%,-15.30%
2019,Q2,Total,Total,Total,Parramatta,Non Strata,859,1006,1200,1058,292,-2.33%,-17.88%,38.39%,-9.88%
2019,Q2,Total,Total,Total,Parramatta,Strata,555,668,791,4098,516,2.77%,-3.95%,78.55%,-18.10%
2019,Q2,Total,Total,Total,Penrith,Total,500,595,694,611,626,-2.42%,-9.12%,24.21%,-10.57%
