Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2020,Q1,Total,Total,Total,Broken Hill,Non Strata,84,125,184,137,70,11.11%,-5.66%,16.67%,12.90%
2020,Q1,Total,Total,Total,Burwood,Total,742,910,"1,219","1,075",106,1.96%,16.67%,-20.90%,73.77%
2020,Q1,Total,Total,Total,Burwood,Non Strata,"1,320","1,500","1,860","1,647",31,-6.83%,25.21%,-18.42%,106.67%
2020,Q1,Total,Total,Total,Burwood,Strata,718,830,947,838,75,4.86%,13.85%,-21.87%,63.04%
2020,Q1,Total,Total,Total,Byron,Total,732,885,"1,160",963,143,1.49%,1.14%,-13.33%,31.19%
2020,Q1,Total,Total,Total,Byron,Non Strata,814,943,"1,181","1,035",96,-2.84%,-0.79%,-13.51%,29.73%
2020,Q1,Total,Total,Total,Byron,Strata,603,700,873,815,47,-4.44%,-9.09%,-12.96%,34.29%
2020,Q1,Total,Total,Total,Cabonne,Total,266,394,498,450,s,-0.25%,85.85%,-35.14%,-22.58%
2020,Q1,Total,Total,Total,Cabonne,Non Strata,266,394,498,450,s,-0.25%,85.85%,-35.14%,-22.58%
2020,Q1,Total,Total,Total,Camden,Total,646,720,822,749,329,1.91%,4.35%,-7.06%,22.30%
2020,Q1,Total,Total,Total,Camden,Non Strata,655,735,830,764,300,1.73%,4.26%,-7.98%,18.58%
2020,Q1,Total,Total,Total,Camden,Strata,500,608,670,590,s,6.39%,26.27%,3.57%,81.25%
2020,Q1,Total,Total,Total,Campbelltown,Total,510,600,680,593,421,3.45%,9.09%,-8.08%,17.60%
2020,Q1,Total,Total,Total,Campbelltown,Non Strata,570,628,699,634,335,3.59%,8.84%,-6.94%,14.33%
2020,Q1,Total,Total,Total,Campbelltown,Strata,391,441,475,435,86,1.03%,5.00%,-12.24%,32.31%
2020,Q1,Total,Total,Total,Canada Bay,Total,861,"1,205","1,800","1,364",290,2.55%,14.76%,-18.99%,48.72%
2020,Q1,Total,Total,Total,Canada Bay,Non Strata,"1,738","1,973","2,236","1,999",100,-8.60%,12.07%,-19.35%,51.52%
2020,Q1,Total,Total,Total,Canada Bay,Strata,790,925,"1,208","1,029",190,3.01%,8.51%,-18.80%,47.29%
2020,Q1,Total,Total,Total,Canterbury-Bankstown,Total,568,750,990,803,794,-8.54%,-2.60%,-27.75%,13.27%
2020,Q1,Total,Total,Total,Canterbury-Bankstown,Non Strata,864,985,"1,151","1,028",412,3.68%,13.22%,-37.29%,5.37%
2020,Q1,Total,Total,Total,Canterbury-Bankstown,Strata,468,565,658,561,382,1.57%,-0.90%,-13.60%,23.20%
2020,Q1,Total,Total,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Central Coast,Total,520,640,785,672,1293,3.23%,8.47%,-13.10%,15.76%
2020,Q1,Total,Total,Total,Central Coast,Non Strata,556,663,815,709,1006,1.94%,6.88%,-15.32%,14.45%
2020,Q1,Total,Total,Total,Central Coast,Strata,420,500,628,543,287,3.09%,2.00%,-4.30%,20.60%
2020,Q1,Total,Total,Total,Cessnock,Total,319,375,492,420,235,-1.32%,-5.06%,-7.84%,25.67%
2020,Q1,Total,Total,Total,Cessnock,Non Strata,320,385,506,429,216,-2.65%,-4.47%,-8.47%,29.34%
2020,Q1,Total,Total,Total,Cessnock,Strata,305,320,345,319,s,0.00%,12.68%,0.00%,-5.00%
2020,Q1,Total,Total,Total,Clarence Valley,Total,315,414,520,434,228,0.85%,5.35%,4.59%,19.37%
2020,Q1,Total,Total,Total,Clarence Valley,Non Strata,336,428,539,447,194,1.79%,8.50%,0.52%,19.75%
2020,Q1,Total,Total,Total,Clarence Valley,Strata,268,367,461,363,34,7.79%,-4.81%,36.00%,17.24%
2020,Q1,Total,Total,Total,Cobar,Total,82,104,150,133,s,-48.89%,-54.00%,800.00%,80.00%
2020,Q1,Total,Total,Total,Cobar,Non Strata,82,104,150,133,s,-48.89%,-54.00%,800.00%,80.00%
2020,Q1,Total,Total,Total,Coffs Harbour,Total,400,510,620,528,283,5.15%,2.26%,-10.73%,15.04%
2020,Q1,Total,Total,Total,Coffs Harbour,Non Strata,470,550,670,580,199,0.00%,0.00%,-8.29%,5.29%
2020,Q1,Total,Total,Total,Coffs Harbour,Strata,319,367,461,406,84,-1.35%,12.08%,-16.00%,47.37%
2020,Q1,Total,Total,Total,Coolamon,Total,115,288,395,282,s,35.29%,40.24%,-12.50%,-17.65%
2020,Q1,Total,Total,Total,Coolamon,Non Strata,115,288,395,282,s,35.29%,40.24%,-12.50%,-17.65%
2020,Q1,Total,Total,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Gundagai,Total,207,253,299,272,52,-2.88%,5.54%,10.64%,44.44%
2020,Q1,Total,Total,Total,Gundagai,Non Strata,220,272,310,276,49,4.21%,13.69%,6.52%,36.11%
2020,Q1,Total,Total,Total,Gundagai,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Cowra,Total,220,280,349,289,37,6.67%,8.74%,-31.48%,-13.95%
2020,Q1,Total,Total,Total,Cowra,Non Strata,220,280,349,289,37,6.67%,8.74%,-31.48%,-13.95%
2020,Q1,Total,Total,Total,Cumberland,Total,570,688,890,736,540,0.39%,1.50%,-15.36%,43.62%
2020,Q1,Total,Total,Total,Cumberland,Non Strata,804,893,990,919,266,7.40%,15.23%,-17.39%,24.88%
2020,Q1,Total,Total,Total,Cumberland,Strata,486,570,622,557,274,2.61%,3.64%,-13.29%,68.10%
2020,Q1,Total,Total,Total,Western Plains Regional,Total,293,340,434,361,183,4.62%,-2.58%,-2.14%,7.02%
2020,Q1,Total,Total,Total,Western Plains Regional,Non Strata,295,348,442,365,174,5.56%,-0.47%,0.00%,4.19%
2020,Q1,Total,Total,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Dungog,Total,403,483,661,537,s,17.68%,12.21%,-23.53%,36.84%
2020,Q1,Total,Total,Total,Dungog,Non Strata,403,483,661,537,s,17.68%,12.21%,-23.53%,36.84%
2020,Q1,Total,Total,Total,Edward River,Total,180,238,318,258,36,-1.86%,-0.83%,24.14%,44.00%
2020,Q1,Total,Total,Total,Edward River,Non Strata,180,238,318,258,36,-7.39%,-0.83%,33.33%,44.00%
2020,Q1,Total,Total,Total,Eurobodalla,Total,406,488,630,526,212,-5.24%,3.28%,-18.46%,6.53%
2020,Q1,Total,Total,Total,Eurobodalla,Non Strata,435,520,670,570,165,-5.45%,6.12%,-21.80%,-4.62%
2020,Q1,Total,Total,Total,Eurobodalla,Strata,300,360,428,373,47,-4.00%,7.06%,-4.08%,80.77%
2020,Q1,Total,Total,Total,Fairfield,Total,596,730,820,694,283,0.26%,7.34%,-30.47%,21.98%
2020,Q1,Total,Total,Total,Fairfield,Non Strata,691,770,850,776,218,0.00%,7.54%,-30.57%,19.13%
2020,Q1,Total,Total,Total,Fairfield,Strata,350,405,450,417,65,-7.11%,-3.57%,-30.11%,32.65%
2020,Q1,Total,Total,Total,Federation,Total,228,280,375,308,67,5.66%,5.66%,-8.22%,3.08%
2020,Q1,Total,Total,Total,Federation,Non Strata,221,280,388,306,54,0.00%,5.66%,-11.48%,-1.82%
2020,Q1,Total,Total,Total,Federation,Strata,262,275,368,316,s,61.76%,4.27%,8.33%,30.00%
2020,Q1,Total,Total,Total,Forbes,Total,208,285,397,304,35,-0.35%,25.55%,-5.41%,25.00%
2020,Q1,Total,Total,Total,Forbes,Non Strata,208,285,397,304,35,-0.35%,25.55%,-5.41%,25.00%
2020,Q1,Total,Total,Total,Georges River,Total,657,805,"1,287","1,000",411,-12.62%,-4.17%,-26.08%,35.20%
2020,Q1,Total,Total,Total,Georges River,Non Strata,"1,160","1,350","1,629","1,419",174,5.32%,12.03%,-38.73%,19.18%
2020,Q1,Total,Total,Total,Georges River,Strata,610,680,765,692,237,0.00%,4.62%,-12.87%,50.00%
2020,Q1,Total,Total,Total,Gilgandra,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Gilgandra,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Glen Innes Severn,Total,166,193,267,209,32,16.67%,-6.10%,10.34%,-21.95%
2020,Q1,Total,Total,Total,Glen Innes Severn,Non Strata,166,193,267,209,32,16.67%,-6.10%,10.34%,-21.95%
2020,Q1,Total,Total,Total,Goulburn Mulwaree,Total,354,413,539,457,106,-5.61%,-2.25%,-5.36%,15.22%
2020,Q1,Total,Total,Total,Goulburn Mulwaree,Non Strata,362,424,562,468,94,-5.89%,-0.35%,-10.48%,4.44%
2020,Q1,Total,Total,Total,Goulburn Mulwaree,Strata,293,361,438,375,s,5.56%,18.36%,71.43%,500.00%
2020,Q1,Total,Total,Total,Greater Hume Shire,Total,177,230,300,242,39,-2.13%,19.48%,2.63%,18.18%
2020,Q1,Total,Total,Total,Greater Hume Shire,Non Strata,177,230,300,242,39,-2.13%,19.48%,2.63%,18.18%
2020,Q1,Total,Total,Total,Griffith,Total,305,355,435,375,63,-7.19%,-3.40%,-33.68%,31.25%
2020,Q1,Total,Total,Total,Griffith,Non Strata,310,357,440,377,61,-10.75%,-2.86%,-32.22%,27.08%
2020,Q1,Total,Total,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Gunnedah,Total,265,327,450,377,49,10.85%,3.81%,28.95%,58.06%
2020,Q1,Total,Total,Total,Gunnedah,Non Strata,265,327,450,377,49,0.62%,3.81%,40.00%,58.06%
2020,Q1,Total,Total,Total,Gwydir,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Gwydir,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Hawkesbury,Total,589,683,849,828,196,-8.39%,-2.99%,-29.24%,30.67%
2020,Q1,Total,Total,Total,Hawkesbury,Non Strata,640,718,904,830,155,-7.95%,-4.27%,-38.25%,30.25%
2020,Q1,Total,Total,Total,Hawkesbury,Strata,467,515,580,821,41,3.21%,6.19%,57.69%,32.26%
2020,Q1,Total,Total,Total,Hay,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Hay,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Hilltops,Total,210,270,363,296,59,3.85%,8.00%,-18.06%,1.72%
2020,Q1,Total,Total,Total,Hilltops,Non Strata,210,270,363,296,59,3.85%,8.00%,-18.06%,1.72%
2020,Q1,Total,Total,Total,Hornsby,Total,695,"1,044","1,440","1,109",413,-5.92%,7.66%,-20.88%,33.66%
2020,Q1,Total,Total,Total,Hornsby,Non Strata,"1,191","1,400","1,650","1,425",235,4.32%,19.15%,-28.13%,19.90%
2020,Q1,Total,Total,Total,Hornsby,Strata,615,673,735,691,178,1.82%,4.10%,-8.72%,57.52%
2020,Q1,Total,Total,Total,Hunters Hill,Total,877,"2,473","3,788","2,475",32,37.36%,11.37%,-52.24%,-25.58%
2020,Q1,Total,Total,Total,Hunters Hill,Non Strata,"2,920","3,540","4,175","3,719",s,20.82%,33.58%,-50.00%,-33.33%
2020,Q1,Total,Total,Total,Hunters Hill,Strata,768,853,974,877,s,-29.55%,-44.46%,-54.84%,-12.50%
2020,Q1,Total,Total,Total,Inner West,Total,851,"1,300","1,750","1,354",582,1.96%,18.18%,-27.07%,22.53%
2020,Q1,Total,Total,Total,Inner West,Non Strata,"1,401","1,700","2,000","1,752",322,4.78%,23.19%,-29.07%,18.82%
2020,Q1,Total,Total,Total,Inner West,Strata,695,820,986,861,260,3.76%,17.18%,-24.42%,27.45%
2020,Q1,Total,Total,Total,Inverell,Total,234,294,383,330,44,4.07%,15.29%,15.79%,-13.73%
2020,Q1,Total,Total,Total,Inverell,Non Strata,234,294,383,330,44,4.07%,15.29%,15.79%,-13.73%
2020,Q1,Total,Total,Total,Junee,Total,227,302,345,300,s,22.89%,58.95%,0.00%,125.00%
2020,Q1,Total,Total,Total,Junee,Non Strata,227,302,345,300,s,22.89%,58.95%,0.00%,125.00%
2020,Q1,Total,Total,Total,Kempsey,Total,297,360,484,387,123,-0.28%,4.35%,23.00%,33.70%
2020,Q1,Total,Total,Total,Kempsey,Non Strata,310,376,500,399,105,2.31%,8.99%,16.67%,22.09%
2020,Q1,Total,Total,Total,Kempsey,Strata,239,303,342,313,s,-5.31%,-14.04%,80.00%,200.00%
2020,Q1,Total,Total,Total,Kiama,Total,749,827,979,866,70,-3.56%,6.37%,-40.68%,-5.41%
2020,Q1,Total,Total,Total,Kiama,Non Strata,785,900,"1,035",942,53,-3.33%,6.82%,-36.14%,-5.36%
2020,Q1,Total,Total,Total,Kiama,Strata,500,600,770,627,s,18.81%,-5.59%,-51.43%,-5.56%
2020,Q1,Total,Total,Total,Ku-Ring-Gai,Total,"1,030","1,780","2,450","1,905",401,-0.42%,13.20%,-26.82%,32.78%
2020,Q1,Total,Total,Total,Ku-Ring-Gai,Non Strata,"1,879","2,300","2,935","2,515",235,3.91%,19.48%,-26.10%,22.40%
2020,Q1,Total,Total,Total,Ku-Ring-Gai,Strata,795,934,"1,275","1,042",166,-4.55%,4.70%,-27.83%,50.91%
2020,Q1,Total,Total,Total,Kyogle,Total,279,340,420,368,s,11.66%,8.97%,-26.47%,47.06%
2020,Q1,Total,Total,Total,Kyogle,Non Strata,279,340,420,368,s,11.84%,8.97%,-24.24%,47.06%
2020,Q1,Total,Total,Total,Lachlan,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Lachlan,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Lake Macquarie,Total,482,580,690,603,761,-1.07%,3.11%,-5.11%,15.30%
2020,Q1,Total,Total,Total,Lake Macquarie,Non Strata,505,595,710,622,643,-0.83%,2.28%,-6.54%,12.02%
2020,Q1,Total,Total,Total,Lake Macquarie,Strata,406,453,579,496,118,-0.33%,-1.31%,3.51%,37.21%
2020,Q1,Total,Total,Total,Lane Cove,Total,758,955,"1,550","1,317",175,-26.25%,-8.96%,-20.81%,25.90%
2020,Q1,Total,Total,Total,Lane Cove,Non Strata,"2,250","2,470","3,000","2,688",37,-1.40%,20.49%,-50.67%,-17.78%
2020,Q1,Total,Total,Total,Lane Cove,Strata,720,878,"1,100",949,138,-4.62%,10.11%,-5.48%,46.81%
2020,Q1,Total,Total,Total,Leeton,Total,220,282,368,297,37,12.80%,27.46%,0.00%,-15.91%
2020,Q1,Total,Total,Total,Leeton,Non Strata,235,284,371,302,36,13.40%,18.12%,0.00%,0.00%
2020,Q1,Total,Total,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Lismore,Total,345,405,535,441,171,-1.82%,7.43%,-2.29%,24.82%
2020,Q1,Total,Total,Total,Lismore,Non Strata,374,428,553,464,144,-2.84%,10.75%,-8.28%,14.29%
2020,Q1,Total,Total,Total,Lismore,Strata,254,325,350,317,s,3.17%,16.07%,50.00%,145.45%
2020,Q1,Total,Total,Total,Lithgow,Total,270,349,436,380,72,-3.39%,1.16%,2.86%,30.91%
2020,Q1,Total,Total,Total,Lithgow,Non Strata,270,349,436,380,72,-3.39%,1.16%,2.86%,33.33%
2020,Q1,Total,Total,Total,Liverpool,Total,548,680,820,688,431,-4.90%,-2.86%,-27.93%,31.80%
2020,Q1,Total,Total,Total,Liverpool,Non Strata,661,780,874,778,298,-2.50%,2.63%,-29.55%,18.73%
2020,Q1,Total,Total,Total,Liverpool,Strata,391,485,570,485,133,2.11%,-7.86%,-24.00%,75.00%
2020,Q1,Total,Total,Total,Liverpool Plains,Total,170,215,310,301,33,2.38%,-3.37%,32.00%,50.00%
2020,Q1,Total,Total,Total,Liverpool Plains,Non Strata,170,215,310,301,33,2.38%,-3.37%,32.00%,50.00%
2020,Q1,Total,Total,Total,Lockhart,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Lockhart,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Maitland,Total,410,480,569,496,331,0.00%,4.92%,-13.58%,26.82%
2020,Q1,Total,Total,Total,Maitland,Non Strata,424,500,580,508,300,1.21%,5.26%,-12.28%,24.48%
2020,Q1,Total,Total,Total,Maitland,Strata,333,385,447,382,31,1.58%,5.62%,-24.39%,55.00%
2020,Q1,Total,Total,Total,Mid-Coast,Total,330,435,560,457,520,2.24%,5.46%,5.48%,31.65%
2020,Q1,Total,Total,Total,Mid-Coast,Non Strata,340,450,579,472,414,-0.44%,4.65%,1.97%,23.95%
2020,Q1,Total,Total,Total,Mid-Coast,Strata,291,385,474,398,106,3.92%,5.34%,21.84%,73.77%
2020,Q1,Total,Total,Total,Mid-Western Regional,Total,345,410,532,438,115,-2.62%,0.61%,-2.54%,-10.16%
2020,Q1,Total,Total,Total,Mid-Western Regional,Non Strata,350,416,540,445,108,-2.69%,-0.84%,-5.26%,-13.60%
2020,Q1,Total,Total,Total,Mid-Western Regional,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Moree Plains,Total,125,207,350,230,31,8.95%,17.15%,14.81%,93.75%
2020,Q1,Total,Total,Total,Moree Plains,Non Strata,125,209,353,232,s,9.74%,18.00%,11.11%,87.50%
2020,Q1,Total,Total,Total,Moree Plains,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Mosman,Total,935,"1,310","3,150","2,466",120,-45.42%,-22.14%,-26.38%,39.53%
2020,Q1,Total,Total,Total,Mosman,Non Strata,"3,075","4,050","6,613","4,805",44,3.18%,12.34%,-38.89%,33.33%
2020,Q1,Total,Total,Total,Mosman,Strata,845,993,"1,215","1,112",76,-13.70%,1.28%,-16.48%,43.40%
2020,Q1,Total,Total,Total,Murray River,Total,239,390,587,399,45,11.27%,22.83%,18.42%,7.14%
2020,Q1,Total,Total,Total,Murray River,Non Strata,245,401,579,410,36,9.93%,24.42%,0.00%,0.00%
2020,Q1,Total,Total,Total,Murray River,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Murrumbidgee,Total,117,175,243,184,s,84.21%,9.38%,300.00%,9.09%
2020,Q1,Total,Total,Total,Murrumbidgee,Non Strata,117,175,243,184,s,84.21%,9.38%,300.00%,9.09%
2020,Q1,Total,Total,Total,Muswellbrook,Total,240,308,388,318,72,-0.81%,-5.38%,-1.37%,26.32%
2020,Q1,Total,Total,Total,Muswellbrook,Non Strata,240,310,384,314,67,0.00%,-5.20%,-6.94%,24.07%
2020,Q1,Total,Total,Total,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Nambucca,Total,360,430,515,451,77,-4.44%,13.91%,10.00%,16.67%
2020,Q1,Total,Total,Total,Nambucca,Non Strata,365,435,525,457,72,-6.45%,8.75%,14.29%,20.00%
2020,Q1,Total,Total,Total,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Narrabri,Total,168,200,336,261,s,-39.39%,-20.00%,28.57%,-20.59%
2020,Q1,Total,Total,Total,Narrabri,Non Strata,168,200,336,261,s,-40.30%,-20.00%,35.00%,-20.59%
2020,Q1,Total,Total,Total,Narrandera,Total,113,128,215,165,s,-14.67%,-32.81%,0.00%,-20.83%
2020,Q1,Total,Total,Total,Narrandera,Non Strata,113,128,215,165,s,-14.67%,-32.81%,0.00%,-20.83%
2020,Q1,Total,Total,Total,Narromine,Total,168,300,376,309,s,20.00%,2.60%,-44.00%,40.00%
2020,Q1,Total,Total,Total,Narromine,Non Strata,168,300,376,309,s,20.00%,2.56%,-44.00%,40.00%
2020,Q1,Total,Total,Total,Newcastle,Total,490,595,758,662,672,0.85%,2.75%,-11.35%,28.98%
2020,Q1,Total,Total,Total,Newcastle,Non Strata,520,635,810,711,468,2.42%,5.83%,-14.44%,18.48%
2020,Q1,Total,Total,Total,Newcastle,Strata,414,504,650,549,204,-3.17%,-1.27%,-3.32%,61.90%
2020,Q1,Total,Total,Total,North Sydney,Total,900,"1,250","1,875","1,496",341,10.62%,3.73%,-16.01%,34.78%
2020,Q1,Total,Total,Total,North Sydney,Non Strata,"2,275","2,673","3,431","2,899",44,4.80%,12.29%,-45.68%,-16.98%
2020,Q1,Total,Total,Total,North Sydney,Strata,860,"1,170","1,670","1,288",297,13.59%,10.48%,-8.62%,48.50%
2020,Q1,Total,Total,Total,Northern Beaches,Total,975,"1,538","2,000","1,596",904,-0.03%,21.30%,-23.97%,13.71%
2020,Q1,Total,Total,Total,Northern Beaches,Non Strata,"1,630","1,925","2,475","2,074",465,1.32%,16.67%,-25.96%,11.51%
2020,Q1,Total,Total,Total,Northern Beaches,Strata,816,958,"1,300","1,090",439,-2.74%,19.01%,-21.75%,16.14%
2020,Q1,Total,Total,Total,Oberon,Total,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Oberon,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Orange,Total,365,435,530,456,162,3.94%,8.07%,-28.95%,10.96%
2020,Q1,Total,Total,Total,Orange,Non Strata,380,441,530,466,154,3.70%,7.10%,-24.51%,20.31%
2020,Q1,Total,Total,Total,Orange,Strata,-,-,-,-,-,-,-,-,-
2020,Q1,Total,Total,Total,Parkes,Total,214,318,397,309,44,17.59%,17.05%,-31.25%,22.22%
2020,Q1,Total,Total,Total,Parkes,Non Strata,214,318,397,309,44,17.59%,14.93%,-31.25%,29.41%
2020,Q1,Total,Total,Total,Parramatta,Total,619,755,"1,100",886,764,-8.26%,-1.95%,-20.91%,48.64%
2020,Q1,Total,Total,Total,Parramatta,Non Strata,"1,082","1,250","1,485","1,307",260,-1.57%,19.85%,-27.58%,20.37%
2020,Q1,Total,Total,Total,Parramatta,Strata,570,650,750,668,504,-3.14%,0.00%,-16.97%,69.13%
2020,Q1,Total,Total,Total,Penrith,Total,522,642,732,638,659,-0.49%,5.22%,-6.79%,29.22%
2020,Q1,Total,Total,Total,Penrith,Non Strata,645,705,784,725,422,2.92%,9.30%,-13.70%,10.47%
2020,Q1,Total,Total,Total,Penrith,Strata,420,490,545,485,237,0.00%,6.23%,8.72%,85.16%
